blind_id,run,eventno,evt,event_index,group,stave,stave_index,channel,amplitude_adc,dup_amplitude_adc,dup_cfd20_sample,peak_sample,area_norm,late_fraction,early_fraction,width_half,baseline_mad,baseline_slope,raw_max_adc,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,cfd20_sample,timing_span_dup,amplitude_log,dup_amplitude_log,baseline_mad_log,baseline_slope_scaled,baseline_slope_abs_scaled,charge_bias_log,charge_bias_abs,dropout_depth,secondary_fraction,timing_tail_gt5,dropout_harm,cfd20_centered,n_selected_event,downstream_any,three_stave_event,current_group,current_nA,taxon,label_baseline_excursion,label_pileup_or_long_tail,q_template_rmse,template_bin,_row,subtype_true,ledger_subtype_visible_to_reviewer,z_baseline_mad,z_abs_slope,z_early_fraction,z_late_fraction,z_timing_span,z_charge_bias,z_dropout_depth,z_secondary_fraction,shape_score,endpoint_score,hybrid_score,reviewer_shape_physical,reviewer_endpoint_physical,reviewer_hybrid_physical,reviewer_votes,reviewer_consensus_physical,reviewer_unanimous
P09I0123,50,130774,5284,1789,sample_i_analysis,B2,0,0,3639.5,3457.5,,6,3.7760682,0.028690336,0.21115881,5,2029.5,5541.0,13852.0,1,0.6488529,2,-0.035856575,-0.06498145,1.6935389,18.0,8.199877,8.14859,7.6160374,5.541,5.541,0.051286697,0.051286697,0.035856575,0.018615808,True,False,-2.388088,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.46257848,3,311257,rising_edge_distortion,False,0.45113086400709573,0.017385740910734655,0.12041325670893517,0.10633316548777345,1.0,0.0,0.015595863971520504,0.08678902494466596,0.3056363269034728,0.04709062040145763,0.33992716208367635,False,False,False,0,False,True
P09I0124,48,81286,8802,16378,sample_i_analysis,B2,0,0,7849.5,3686.0,,4,7.4913054,0.27184024,0.10739389,6,474.5,6417.0,15104.0,1,0.581502,2,0.22746672,0.0,2.2006576,18.0,8.968332,8.212568,6.1643667,6.417,6.417,0.755764,0.755764,-0.0,0.15807565,True,False,-1.8809693,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.2932359,5,287866,rising_edge_distortion,False,0.0,0.2610642855155916,0.0,1.0,1.0,0.8165531434062511,-0.0,0.7369667505699611,0.22265542852374198,0.5938874345086941,0.4976245734310283,False,True,False,1,False,False
P09I0125,57,383956,2980,26303,sample_i_analysis,B2,0,0,7997.0,3970.0,,4,6.9456043,0.24608208,0.11118682,5,846.5,6481.0,15710.0,1,0.61798173,2,0.23971489,0.0,2.1694653,18.0,8.986947,8.286774,6.742291,6.481,6.481,0.7001734,0.7001734,-0.0,0.15207423,True,False,-1.9121616,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.29484272,5,498581,rising_edge_distortion,False,0.0,0.27886728420818385,0.0,0.9120383440687313,1.0,0.7520828523463541,-0.0,0.7089874444832515,0.22692814820996413,0.54930861201969,0.4839204984780824,False,True,False,1,False,False
P09I0126,57,375446,11501,17793,sample_i_analysis,B2,0,0,5726.0,4096.5,,8,-0.115088865,0.08303507,0.19446434,3,2445.0,6117.0,15827.0,1,0.6772616,3,-0.015543137,-0.023052743,1.7698398,18.0,8.652947,8.318132,7.8022094,6.117,6.117,0.33481503,0.33481503,0.015543137,0.05623646,True,False,-2.3117871,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.97188425,4,494971,peak_phase_late,False,0.6113607003065771,0.17761272914406523,0.09884428645055082,0.30774759276429714,1.0,0.3283644457259988,0.006760507670983838,0.26218080513828407,0.3804544898627423,0.20841303345798481,0.4202149579290472,False,False,False,0,False,True
P09I0127,45,39137,3306,34828,sample_i_analysis,B2,0,0,1930.0,5270.0,0.0,3,-13.719689,0.0,0.9039455,2,1924.5,6771.0,13685.0,1,0.0,3,-1.9875648,-12.423316,1.6005732,1.6005732,7.5657935,8.569975,7.562941,6.771,6.771,-1.0041814,1.0041814,1.9875648,0.0,False,True,-2.4810538,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.4750328,2,268294,early_sample_offset,False,0.4106395696353856,0.35953712203399263,1.0,0.0,0.003136561729170055,1.0,0.8644938970156061,0.0,0.5118760707925226,0.43018865734343337,0.42030200756622504,False,False,False,0,False,True
P09I0128,47,59112,4553,5178,sample_i_analysis,B2,0,0,3437.5,4035.5,,3,3.1586907,0.05924577,0.27742663,4,2061.5,5819.0,12551.0,1,0.52465457,2,-0.41992727,-1.0725818,1.6973873,18.0,8.142791,8.303133,7.6316743,5.819,5.819,-0.16034222,0.16034222,0.41992727,0.031083563,True,True,-2.3842397,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.55301154,3,278199,early_sample_offset,False,0.4634710680060931,0.09471751648168239,0.20603014892941107,0.2195788249346597,1.0,0.12602245188642697,0.1826479127148079,0.14491512399440817,0.3695437744788513,0.15509642007081023,0.49837766614688495,False,False,False,0,False,True
P09I0129,47,54645,383,712,sample_i_analysis,B2,0,0,2198.5,5551.5,0.0,3,-11.858086,0.0,0.86465174,2,2138.5,7206.0,14061.0,1,0.0,3,-1.749602,-10.884922,1.6057734,1.6057734,7.6959853,8.622004,7.6683273,7.206,7.206,-0.92601824,0.92601824,1.749602,0.0,False,True,-2.4758534,1,0,0,low_2nA,2.0,baseline_excursion,True,False,1.355825,2,276127,early_sample_offset,False,0.4931646838786805,0.4805418787727058,0.9647149668701115,0.0,0.00345266358534566,1.0,0.7609916673943403,0.0,0.5395126557072761,0.40741816682675486,0.42195647966157057,True,False,False,1,False,False
P09I0130,51,184850,6156,11058,sample_i_analysis,B2,0,0,8374.5,6977.5,,4,6.470356,0.28425053,0.106571615,5,3281.5,-6742.0,15444.0,1,0.74458176,2,0.23708878,0.0,1.2280637,18.0,9.033066,8.85059,8.09636,-6.742,6.742,0.18247604,0.18247604,-0.0,0.21164776,True,False,-2.8535633,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.36175495,5,353101,rising_edge_distortion,False,0.9339413454678676,0.35147013825141177,0.0,1.0,1.0,0.15169178838697506,-0.0,0.9867260514355688,0.48717758300198444,0.47428219744256506,0.5468963253511469,False,False,False,0,False,True
P09I0131,53,236717,5567,32346,sample_i_analysis,B2,0,0,7437.0,4006.5,,4,7.441845,0.2650911,0.118345805,6,655.5,6708.0,14853.0,1,0.5585586,2,0.2061315,0.0,2.1544192,18.0,8.914357,8.295923,6.4869227,6.708,6.708,0.61843395,0.61843395,-0.0,0.1480689,True,False,-1.9272077,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.30555514,5,393218,rising_edge_distortion,False,0.0,0.3420122951959721,0.0005004386059178858,0.9824902645140128,1.0,0.6572868592724191,-0.0,0.6903141381577017,0.24217302979609853,0.5432963823945365,0.48705960014481586,False,True,False,1,False,False
P09I0132,48,95794,5872,30885,sample_i_analysis,B2,0,0,4570.5,6355.0,0.0,5,0.116398476,0.13080852,0.21153606,2,2122.5,-9786.0,14320.0,1,0.9207964,3,0.009736353,0.0,1.223934,1.223934,8.427597,8.757154,7.660821,-9.786,9.786,-0.32955742,0.32955742,-0.0,0.12044801,False,False,-2.8576927,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.8504011,4,294709,rising_edge_distortion,False,0.4869945818791818,1.0,0.1209006572691192,0.48480728857168925,0.0,0.32226701833756577,-0.0,0.5615423915215162,0.3883807095970287,0.30293690784453137,0.23504798993013043,False,False,False,0,False,True
P09I0133,47,55017,733,1084,sample_i_analysis,B2,0,0,7218.0,5782.5,,4,5.8462176,0.20674948,0.18408269,3,1643.5,8468.0,15638.0,1,0.44028816,3,0.08852868,0.0,1.9522556,18.0,8.884472,8.662765,7.4051914,8.468,8.468,0.22170734,0.22170734,-0.0,0.091029346,True,False,-2.1293712,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.38660645,5,276280,tail_recovery_dropout,False,0.3022771532691901,0.83159475924226,0.08543137186967725,0.766262433153488,1.0,0.1971896482708068,-0.0,0.4243892169864788,0.45355244900467373,0.3297812715858069,0.48633346500076347,False,False,False,0,False,True
P09I0134,45,11909,10671,7611,sample_i_analysis,B2,0,0,5733.0,4745.0,,4,6.355486,0.19476877,0.17355835,4,1395.0,6916.0,13927.0,1,0.51404154,3,0.018663876,0.0,1.9275168,18.0,8.654169,8.465057,7.2413664,6.916,6.916,0.18911171,0.18911171,-0.0,0.10011924,True,False,-2.15411,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4082322,4,254582,rising_edge_distortion,False,0.2064477565894762,0.39987204094689704,0.07183410424458196,0.7218590905404554,1.0,0.15938739836919194,-0.0,0.4667673419172027,0.32257584530454386,0.315056295666686,0.4367949279302182,False,False,False,0,False,True
P09I0135,48,66102,11077,1196,sample_i_analysis,B2,0,0,8038.5,4568.0,,4,6.9572687,0.2534732,0.1301924,5,829.0,7516.0,15617.0,1,0.5384711,2,0.19586988,0.0,2.134551,18.0,8.992122,8.42705,6.7214255,7.516,7.516,0.56507206,0.56507206,-0.0,0.13648799,True,False,-1.9470758,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.32115877,5,281544,rising_edge_distortion,False,0.0,0.5667751536899497,0.015806037119564933,0.939431581502409,1.0,0.5954012782604098,-0.0,0.6363226118768155,0.29887112356710965,0.5077487675034633,0.49425076296399484,False,True,False,1,False,False
P09I0136,47,62693,7882,8757,sample_i_analysis,B2,0,0,2838.0,4392.0,0.0,3,-0.58174765,0.012505789,0.43770263,3,2362.5,5859.0,12624.0,1,0.34214234,3,-0.78188866,-2.6560957,1.6503974,1.6503974,7.951207,8.387768,7.767899,5.859,5.859,-0.43656063,0.43656063,0.78188866,0.00427876,False,True,-2.4312296,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.74650365,3,280093,early_sample_offset,False,0.579546111871662,0.10584439066455258,0.41310400495076494,0.04634940947684185,0.0061651994935761545,0.44636224474352787,0.34008349046819014,0.019948068242444213,0.305843154131145,0.1981148322137553,0.27134571535726615,False,False,False,0,False,True
P09I0137,48,81178,8708,16270,sample_i_analysis,B2,0,0,8232.0,5398.0,,4,6.2551026,0.23476486,0.15605229,3,1206.5,8441.0,16192.0,1,0.4526239,2,0.17881438,0.0,2.0753815,18.0,9.015905,8.593969,7.0963073,8.441,8.441,0.42193604,0.42193604,-0.0,0.10626019,True,False,-2.0062454,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.3555071,5,287821,tail_recovery_dropout,False,0.13375624240788236,0.8240841191688226,0.049216573560379825,0.8700940521956232,1.0,0.42940161517788805,-0.0,0.49539715281415364,0.40141579486743517,0.4259462667077322,0.501303100935557,False,False,False,0,False,True
P09I0138,55,299546,6199,18142,sample_i_analysis,B2,0,0,2208.0,5355.5,0.0,3,-10.441122,0.0,0.8487747,2,2130.0,6986.0,13813.0,1,0.0,3,-1.6449275,-9.620924,1.6076024,1.6076024,7.700295,8.586066,7.6643467,6.986,6.986,-0.8857713,0.8857713,1.6449275,0.0,False,True,-2.4740245,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.2745044,2,442504,early_sample_offset,False,0.48988681719144683,0.4193440707669198,0.9442021022178535,0.0,0.0035638420582784717,0.9673269877416485,0.7154633573623052,0.0,0.513013879760344,0.3895604156777028,0.40687526044893585,False,False,False,0,False,True
P09I0139,49,113931,6028,17301,sample_i_analysis,B2,0,0,6313.0,6020.0,,6,-0.24140663,0.057408173,0.2981428,2,2842.0,8092.0,16344.0,1,0.76287025,3,-0.0012672264,-0.0012672264,1.7621678,18.0,8.7505245,8.703009,7.9526153,8.092,8.092,0.04751587,0.04751587,0.0012672264,0.043794986,True,False,-2.319459,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.82479477,4,303340,pretrigger_slope,False,0.7644563561691381,0.7270021419232803,0.23279508693568704,0.21276825618074768,1.0,0.0,0.0005511817722557057,0.20417723111482974,0.5752304713975478,0.09236472869887838,0.4469823680327849,True,False,False,1,False,False
P09I0140,47,55949,1608,2016,sample_i_analysis,B2,0,0,4600.5,5119.0,,3,4.0158677,0.10512142,0.2717405,3,2241.0,7024.0,13767.0,1,0.55483097,2,-0.2118248,-0.33648518,1.723488,18.0,8.434137,8.54091,7.7151237,7.024,7.024,-0.10677242,0.10677242,0.2118248,0.05832462,True,True,-2.358139,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.51912344,4,276763,early_sample_offset,False,0.5326918998129689,0.4299146012406465,0.1986837660340387,0.3896048254426068,1.0,0.06389575064520152,0.09213347249687223,0.2719160457643398,0.4521838317347537,0.18820026255038452,0.537730592056947,False,False,False,0,False,True
P09I0141,47,63501,8631,9565,sample_i_analysis,B2,0,0,4953.0,5591.0,,3,2.5590553,0.061320763,0.35766393,2,2724.0,7999.0,14731.0,1,0.4480113,2,-0.2903291,-0.49283263,1.7062031,18.0,8.507951,8.629092,7.910224,7.999,7.999,-0.12114143,0.12114143,0.2903291,0.027472395,True,True,-2.375424,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.58526784,4,280436,pretrigger_slope,False,0.7189518539228353,0.7011321594481071,0.3096953708449953,0.227269239367414,1.0,0.08055997547714377,0.12627901997259844,0.12807944597111853,0.5911490102351978,0.13124387688674105,0.5656135816214592,True,False,True,2,True,False
P09I0142,57,372783,9021,15130,sample_i_analysis,B2,0,0,6642.0,5869.0,,4,5.672087,0.19171399,0.20164068,3,1764.0,8406.0,15228.0,1,0.4305932,3,0.039144836,0.0,1.8872887,18.0,8.801319,8.67761,7.475906,8.406,8.406,0.123708725,0.123708725,-0.0,0.08255074,True,False,-2.1943383,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.44868603,4,493841,tail_recovery_dropout,False,0.3487457339529145,0.8143481042588112,0.10811599522741247,0.710537353936578,1.0,0.0835373539527605,-0.0,0.3848609865905704,0.4655783149908067,0.28057718190539566,0.47369286894470886,False,False,False,0,False,True
P09I0143,57,369772,6194,12119,sample_i_analysis,B2,0,0,7243.5,4655.5,,4,6.6550703,0.23674813,0.14235835,3,1101.0,7243.0,15095.0,1,0.49941328,3,0.12887417,0.0,2.07562,18.0,8.887998,8.446019,7.004882,7.243,7.243,0.44197845,0.44197845,-0.0,0.11823516,True,False,-2.006007,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.3376575,5,492490,tail_recovery_dropout,False,0.09307213234868793,0.4908342373918607,0.03152423684168793,0.8774445195138496,1.0,0.4526454730646853,-0.0,0.5512258318616399,0.3076733340162093,0.44251551209726475,0.47506420767858115,False,False,False,0,False,True
P09I0144,45,11774,10545,7476,sample_i_analysis,B2,0,0,3171.5,5692.5,0.0,3,-5.3381686,0.0,0.76940084,3,2783.5,7738.0,14601.0,1,0.0,3,-1.0324768,-5.424405,1.6323941,1.6323941,8.062275,8.64708,7.9318237,7.738,7.738,-0.5848055,0.5848055,1.0324768,0.0,False,True,-2.4492328,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.0130384,3,254517,pretrigger_slope,False,0.741896920733471,0.6285293054048792,0.8416524300429858,0.0,0.005070842248222848,0.6182868132323837,0.449077128157131,0.0,0.5679013453604675,0.2471858033703409,0.3771296305684749,True,False,False,1,False,False
P09I0145,45,33648,14589,29341,sample_i_analysis,B2,0,0,6750.0,7025.5,,3,4.094963,0.11401512,0.28185046,3,2651.0,9517.0,16254.0,1,0.6168889,2,0.01925926,0.0,1.7662722,18.0,8.817446,8.857444,7.8830695,9.517,9.517,-0.039998055,0.039998055,-0.0,0.07033466,True,False,-2.3153548,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.52326226,4,265407,pretrigger_slope,False,0.6908007635501227,1.0,0.2117456617727747,0.4225669794549757,1.0,0.0,-0.0,0.3279082251608202,0.6177224176421313,0.17078407027312442,0.48809220589118696,True,False,False,1,False,False
P09I0146,55,296498,3357,15094,sample_i_analysis,B2,0,0,6321.5,5070.0,,4,6.200269,0.20624895,0.173912,3,1462.0,7434.0,14599.0,1,0.477972,3,0.03804477,0.0,1.9491297,18.0,8.75187,8.531293,7.2882442,7.434,7.434,0.22057724,0.22057724,-0.0,0.098581225,True,False,-2.1324973,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.41328827,4,440375,tail_recovery_dropout,False,0.23228505871237692,0.5439650616150659,0.07229101400762791,0.764407350685245,1.0,0.19587903324008596,-0.0,0.4595969401704576,0.36395811257420685,0.33458053659676246,0.4575031407181296,False,False,False,0,False,True
P09I0147,49,105382,14859,8757,sample_i_analysis,B2,0,0,6251.5,4294.5,,4,7.16676,0.23871438,0.14224923,6,980.0,6675.0,14034.0,1,0.5538671,3,0.112053104,0.0,2.0597668,18.0,8.740737,8.365323,6.8885727,6.675,6.675,0.3754139,0.3754139,-0.0,0.13221604,True,False,-2.0218601,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.36836156,4,299340,rising_edge_distortion,False,0.04641073597747915,0.3328326239951042,0.031383255664412184,0.884731906689808,1.0,0.3754483225973209,-0.0,0.6164062926328501,0.2575956071325638,0.4364575381177593,0.4559780693851099,False,False,False,0,False,True
P09I0148,56,333566,5090,27741,sample_i_analysis,B2,0,0,4085.5,4179.5,,5,1.5545222,0.0,0.2503246,4,2217.0,6588.0,15048.0,1,0.6049443,2,-0.20034267,-1.2931097,1.7081784,18.0,8.315444,8.338186,7.704361,6.588,6.588,-0.022742271,0.022742271,0.20034267,0.0,True,True,-2.3734484,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.63096935,4,468453,rising_edge_distortion,False,0.5234367468137209,0.3086316726473616,0.17101478881244775,0.0,1.0,0.0,0.08713930510683805,0.0,0.41489010641026886,0.019170647123504372,0.4675806562014829,False,False,False,0,False,True
P09I0149,51,190676,11701,16883,sample_i_analysis,B2,0,0,5934.0,5941.5,,3,4.3456354,0.13100351,0.26249152,3,2302.0,8345.0,15159.0,1,0.5989215,2,-0.096056625,-0.096056625,1.7705883,18.0,8.688622,8.689885,7.7419677,8.345,8.345,-0.0012626648,0.0012626648,0.096056625,0.07846082,True,False,-2.3110385,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.49778154,4,357262,early_sample_offset,False,0.5562154136860576,0.7973796211299341,0.18673424175801243,0.485529967592892,1.0,0.0,0.041779954082713025,0.36579331201519405,0.5362840727992355,0.2036669107466377,0.47158333440559685,True,False,False,1,False,False
P09I0150,47,54121,16296,188,sample_i_analysis,B2,0,0,3071.5,3961.5,0.0,3,2.8845842,0.03931714,0.27600923,7,2005.0,5432.0,12178.0,1,0.5409409,2,-0.4901514,-1.3786423,1.6862079,1.6862079,8.030247,8.284631,7.603898,5.432,5.432,-0.25438404,0.25438404,0.4901514,0.021268247,False,True,-2.3954191,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.57749695,3,275891,early_sample_offset,False,0.44168289532036337,0.0,0.20419889232502447,0.14571861250164367,0.008341993755446194,0.23508591778178406,0.21319198947055973,0.0991549987737474,0.18703879071795984,0.15998886925541114,0.21798940439094616,False,False,False,0,False,True
P09I0151,45,26259,7655,21956,sample_i_analysis,B2,0,0,4806.5,5399.5,,3,3.8441691,0.107266866,0.28296328,3,2417.0,7438.0,14173.0,1,0.5543535,2,-0.21065225,-0.3035473,1.7182293,18.0,8.477933,8.594247,7.790696,7.438,7.438,-0.116313934,0.116313934,0.21065225,0.059463758,True,True,-2.3633976,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.52682555,4,261815,early_sample_offset,False,0.6005630218074544,0.5450777490333528,0.2131834062164698,0.3975563553432354,1.0,0.07496136578035173,0.09162347034803883,0.27722683733983394,0.49999781381259356,0.1938199647343323,0.5558980447059548,False,False,False,0,False,True
P09I0152,44,3674,3020,3674,sample_i_analysis,B2,0,0,3560.5,4685.0,0.0,3,0.9170061,0.03275579,0.41583073,3,2652.0,6725.0,13445.0,1,0.330712,2,-0.5511866,-1.4431962,1.6664174,1.6664174,8.1779375,8.452334,7.883446,6.725,6.725,-0.2743969,0.2743969,0.5511866,0.010832732,False,True,-2.4152095,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.6665433,3,250473,early_sample_offset,False,0.6911863949250913,0.34674121672369196,0.3848458835132855,0.1214006987841744,0.007138998912047221,0.25829550553836467,0.23973932916138485,0.05050343491761846,0.3716991462183503,0.15680631899109995,0.2796918581712131,False,False,False,0,False,True
P09I0153,50,130457,4983,1472,sample_i_analysis,B2,0,0,2804.5,5874.0,0.0,3,-9.014085,0.0,0.8559195,2,2698.5,7901.0,14709.0,1,0.0,3,-1.3394544,-8.52077,1.6081774,1.6081774,7.9393373,8.678461,7.9008217,7.901,7.901,-0.7391238,0.7391238,1.3394544,0.0,False,True,-2.4734495,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.2294098,3,311021,pretrigger_slope,False,0.7091182538611344,0.6738713177000751,0.9534330618531164,0.0,0.003598794284596877,0.7972549430397341,0.5825974348764379,0.0,0.6115092100512394,0.31951262200235253,0.4165474228982212,True,False,False,1,False,False
P09I0154,45,22146,3845,17844,sample_i_analysis,B2,0,0,5925.0,5303.5,,4,5.978565,0.18717061,0.19269918,3,1642.5,7596.0,14386.0,1,0.48050633,3,0.0016877637,0.0,1.8764294,18.0,8.687105,8.576311,7.4045835,7.596,7.596,0.11079407,0.11079407,-0.0,0.089936666,True,False,-2.2051973,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.43297315,4,259638,tail_recovery_dropout,False,0.3018915218942214,0.58902890205569,0.09656372986257349,0.6936985139378467,1.0,0.06855979359564698,-0.0,0.4192950179177874,0.3972402035611264,0.27777713723239833,0.4495058958697984,False,False,False,0,False,True
P09I0155,57,373729,9905,16076,sample_i_analysis,B2,0,0,6481.0,4058.0,,6,5.4358897,0.13593139,0.1140623,5,2207.5,5343.0,15851.0,1,0.5182842,2,0.108316615,0.0,1.8606566,18.0,8.776784,8.308692,7.700069,5.343,5.343,0.46809196,0.46809196,-0.0,0.07045109,True,False,-2.2209702,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.32393605,4,494242,rising_edge_distortion,False,0.5197732487515185,0.0,0.0,0.5037938554589627,1.0,0.48293019009050486,-0.0,0.3284510351304067,0.2951410446753948,0.3095176907710958,0.4255839700518068,False,False,False,0,False,True
P09I0156,50,141435,15175,12450,sample_i_analysis,B2,0,0,6167.0,3783.5,,4,2.8644395,0.1469675,0.14731957,3,2065.5,5770.0,15616.0,1,0.8989784,2,-1.5321875,-1.5321875,1.9161268,18.0,8.72713,8.238669,7.6336117,5.77,5.77,0.48846054,0.48846054,1.5321875,0.13212061,True,True,-2.1655002,2,1,0,high_20nA,20.0,baseline_excursion,True,False,0.68334633,4,319330,tail_recovery_dropout,False,0.46501359350596777,0.08108709560766643,0.037934048391578525,0.5446962872384745,1.0,0.5065523183114055,0.666426947606236,0.615961387063859,0.41382087758487346,0.6192552672250995,0.6712458892353909,False,True,True,2,True,False
P09I0157,57,358359,11915,708,sample_i_analysis,B2,0,0,6900.0,5139.0,,4,6.465217,0.22660714,0.16251218,3,1324.0,7730.0,14993.0,1,0.48666668,3,0.10521739,0.0,2.0159385,18.0,8.839421,8.544808,7.189168,7.73,7.73,0.29461288,0.29461288,-0.0,0.110282145,True,False,-2.0656884,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.40000018,4,487493,tail_recovery_dropout,False,0.1790679289667008,0.6263039305683051,0.057562641167343956,0.8398596139944492,1.0,0.2817406583998387,-0.0,0.5141479667901746,0.36723188027785736,0.385042124620835,0.4757731616655554,False,False,False,0,False,True
P09I0158,56,321314,10036,15491,sample_i_analysis,B2,0,0,7508.0,4929.5,,4,6.7444057,0.24322689,0.14449927,3,1128.0,7683.0,15394.0,1,0.4988013,3,0.17687799,0.0,2.0725262,18.0,8.923858,8.503196,7.0290875,7.683,7.683,0.42066193,0.42066193,-0.0,0.12132189,True,False,-2.0091007,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.33812243,5,458876,tail_recovery_dropout,False,0.10348417947284196,0.6132298534034327,0.03429026893528424,0.9014563351731563,1.0,0.42792398690004385,-0.0,0.5656165199782904,0.3402532998881139,0.44560817390102075,0.4871929010883058,False,False,False,0,False,True
P09I0159,49,105575,15041,8950,sample_i_analysis,B2,0,0,5755.5,4582.5,,7,-1.1524628,0.0054800175,0.22699653,3,2475.0,6572.0,16322.0,1,0.820172,3,-0.084354095,-0.255321,1.7730961,18.0,8.658085,8.430218,7.8143997,6.572,6.572,0.22786713,0.22786713,0.084354095,0.004494557,True,False,-2.3085308,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.0255033,4,299446,peak_phase_late,False,0.6229296415556371,0.3041809229742135,0.14087532059240193,0.020310239925506433,1.0,0.20433336418982623,0.03668992342577945,0.020954138525076264,0.426193073773034,0.06615131990238378,0.38739709384964205,False,False,False,0,False,True
P09I0160,47,54902,625,969,sample_i_analysis,B2,0,0,1838.0,5594.0,2.843115,2,-26.539717,0.0,1.0,1,1177.0,6444.0,15281.0,1,0.0,2,-2.92111,-24.314472,1.3753611,1.467754,7.5169773,8.629628,7.0715733,6.444,6.444,-1.1126509,1.1126509,2.92111,0.0,False,True,-2.706266,1,0,0,low_2nA,2.0,baseline_excursion,True,False,2.174613,2,276237,early_sample_offset,False,0.12238011684630666,0.26857492558902896,1.0,0.0,0.0,1.0,1.0,0.0,0.4362768125214067,0.45999999999999996,0.4047341162572783,False,False,False,0,False,True
P09I0161,54,251253,10864,7270,sample_i_analysis,B2,0,0,5085.5,4725.5,,3,5.8824105,0.16778304,0.19808155,4,1646.0,6824.0,13583.0,1,0.6729918,2,-0.060859308,-0.060859308,1.8273575,18.0,8.534346,8.46094,7.4067106,6.824,6.824,0.073405266,0.073405266,0.060859308,0.11291661,True,False,-2.2542694,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.42960763,4,405077,early_sample_offset,False,0.30324123170661177,0.37428023032629565,0.10351766002325664,0.6218435977313654,1.0,0.02519873837657327,0.026470835236462757,0.5264301437765752,0.3515384879640502,0.27021631133143376,0.43139663176046456,False,False,False,0,False,True
P09I0162,49,102113,11821,5489,sample_i_analysis,B2,0,0,4067.5,2658.0,0.0,6,-1.5409956,0.0,0.21758226,2,1511.0,6486.0,16339.0,1,0.44142595,4,-0.5385372,-3.2893672,1.6750497,1.6750497,8.311029,7.8857055,7.3211884,6.486,6.486,0.42532396,0.42532396,0.5385372,0.0,False,True,-2.406577,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7496262,4,297885,peak_phase_late,False,0.25118099608584166,0.2802581434810426,0.1287122444579454,0.0,0.0076637260481313444,0.43333070010389435,0.23423745616539038,0.0,0.19444140657436268,0.15553160838132052,0.21899082508493228,False,False,False,0,False,True
P09I0163,45,36846,1199,32537,sample_i_analysis,B2,0,0,6040.5,6154.5,,3,3.210827,0.08283025,0.33003983,2,2629.5,8839.0,15678.0,1,0.460144,2,-0.16513534,-0.18268356,1.7454989,18.0,8.706408,8.725101,7.8749294,8.839,8.839,-0.018693924,0.018693924,0.16513534,0.038113844,True,False,-2.336128,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.5459498,4,267128,pretrigger_slope,False,0.6825096889882962,0.9347965172883809,0.2740055051999862,0.30698848144000984,1.0,0.0,0.07182583109320365,0.1776910976763999,0.6226168071970786,0.13018903327193154,0.47595398575946346,True,False,False,1,False,False
