method,error_type,taxon,run,row_id,variant,truth,score,event_key,target_stave,base_d_t_ns,d_t_ns,atom_late_peak,atom_dropout_step,atom_b2_ds_sse
mlp,false_negative,delayed_peak_or_tail,63,63:576262:1614:187248:injected_two_pulse,injected_two_pulse,1,0.29853007197380066,63:576262:1614:187248,B4,2.8121047108539585,2.826228699278971,12.0,0.15824168267958527,0.029813530069983354
mlp,false_negative,delayed_peak_or_tail,63,63:584630:9455:195616:injected_two_pulse,injected_two_pulse,1,0.3373241722583771,63:584630:9455:195616,B4,2.398978119413009,1.7053942942064637,9.0,0.1771251931993817,0.3256524345119026
mlp,false_negative,delayed_peak_or_tail,65,65:658208:12142:233248:injected_two_pulse,injected_two_pulse,1,0.022920729592442513,65:658208:12142:233248,B6,2.5044107992778493,2.5052596314971822,15.0,0.10169491525423724,0.26381019588331656
mlp,false_negative,delayed_peak_or_tail,65,65:684309:3696:259349:injected_two_pulse,injected_two_pulse,1,0.42985838651657104,65:684309:3696:259349,B6,2.1544546304957635,2.151989216285841,17.0,0.004030895820822489,0.01002407851659939
mlp,false_negative,delayed_peak_or_tail,65,65:681792:1344:256832:injected_two_pulse,injected_two_pulse,1,0.4533514082431793,65:681792:1344:256832,B6,0.8601911487451162,0.8139306900156953,16.0,0.08818493150684936,0.025351208085555563
mlp,false_negative,delayed_peak_or_tail,65,65:680969:587:256009:injected_two_pulse,injected_two_pulse,1,0.4635500907897949,65:680969:587:256009,B6,2.65523230568823,2.7326620954281964,11.0,0.17386898413079716,0.030147886574082614
mlp,false_negative,dropout_step,59,59:462347:10432:73335:injected_two_pulse,injected_two_pulse,1,0.019500890746712685,59:462347:10432:73335,B6,1.875116846169476,1.875116846169476,4.0,0.7369727047146402,0.15700658245581883
mlp,false_negative,dropout_step,59,59:456386:4865:67374:injected_two_pulse,injected_two_pulse,1,0.6301582455635071,59:456386:4865:67374,B8,0.8692060726469037,2.0666953434518653,4.0,0.6602310823606876,0.4442644976264265
mlp,false_negative,dropout_step,61,61:502279:14845:113267:injected_two_pulse,injected_two_pulse,1,0.18056157231330872,61:502279:14845:113267,B6,1.7107651997569207,1.7107651997569207,4.0,0.6805503904797322,0.779486044662325
mlp,false_negative,dropout_step,61,61:505130:1106:116118:injected_two_pulse,injected_two_pulse,1,0.36262282729148865,61:505130:1106:116118,B6,0.3326971513940933,0.3326971513940933,3.0,0.6625416468348405,1.1617769303153267
mlp,false_negative,dropout_step,62,62:568364:10603:179350:injected_two_pulse,injected_two_pulse,1,0.3660396933555603,62:568364:10603:179350,B6,0.486924586011547,0.5932434825109176,5.0,0.6381856540084387,0.45932508778105
mlp,false_negative,dropout_step,62,62:545365:6003:156351:injected_two_pulse,injected_two_pulse,1,0.40490683913230896,62:545365:6003:156351,B8,0.09308770576131664,0.09308770576131664,3.0,0.6304903525924673,0.12603375229743935
mlp,false_negative,dropout_step,63,63:605476:12504:216461:injected_two_pulse,injected_two_pulse,1,0.028777875006198883,63:605476:12504:216461,B8,1.0770518432698104,1.0770518432698104,4.0,0.6453468110169465,0.14392833761561402
mlp,false_negative,dropout_step,63,63:586661:11320:197647:injected_two_pulse,injected_two_pulse,1,0.17632949352264404,63:586661:11320:197647,B6,1.8757773139091363,1.744503182635004,3.0,0.6917928848185981,0.7985891258562621
mlp,false_negative,dropout_step,63,63:599953:7348:210938:injected_two_pulse,injected_two_pulse,1,0.23325392603874207,63:599953:7348:210938,B6,0.3328264491386861,0.3328264491386861,3.0,0.7630453378956373,0.33981248663077845
mlp,false_negative,early_pretrigger,59,59:457150:5585:68138:injected_two_pulse,injected_two_pulse,1,0.026103774085640907,59:457150:5585:68138,B6,1.6323113499870452,1.6323113499870452,4.0,0.226546212647672,0.06004912923406152
mlp,false_negative,early_pretrigger,59,59:439514:5505:50502:injected_two_pulse,injected_two_pulse,1,0.028642689809203148,59:439514:5505:50502,B6,1.6162343474391037,1.6162343474391037,7.0,0.3295681063122924,0.061970847647080524
mlp,false_negative,early_pretrigger,59,59:448046:13428:59034:injected_two_pulse,injected_two_pulse,1,0.03726391866803169,59:448046:13428:59034,B6,1.7879488140345003,2.712361277201726,6.0,0.26968838526912187,0.02314319724808522
mlp,false_negative,early_pretrigger,59,59:464070:12016:75058:injected_two_pulse,injected_two_pulse,1,0.04012015834450722,59:464070:12016:75058,B8,1.0380321432953004,1.0380321432953004,5.0,0.19822723609991943,0.06873360468810491
mlp,false_negative,early_pretrigger,60,60:498019:10883:109007:injected_two_pulse,injected_two_pulse,1,0.02159985899925232,60:498019:10883:109007,B8,1.5972358400874178,1.5972358400874178,5.0,0.2768865121806299,0.004441822889977345
mlp,false_negative,early_pretrigger,60,60:474956:5791:85944:injected_two_pulse,injected_two_pulse,1,0.058493174612522125,60:474956:5791:85944,B6,0.1925529447402532,0.7537360216925642,3.0,0.4572317262830482,0.06566149900842547
mlp,false_negative,early_pretrigger,60,60:489406:2925:100394:injected_two_pulse,injected_two_pulse,1,0.06083044409751892,60:489406:2925:100394,B6,0.9892983699503937,0.9892983699503937,5.0,0.24391709221988583,0.025222839549841235
mlp,false_negative,early_pretrigger,60,60:479891:10400:90879:injected_two_pulse,injected_two_pulse,1,0.07444695383310318,60:479891:10400:90879,B8,2.4285866293910594,2.4285866293910594,4.0,0.2470371570114902,0.024159975466368794
mlp,false_negative,early_pretrigger,61,61:537372:14918:148358:injected_two_pulse,injected_two_pulse,1,0.015858521685004234,61:537372:14918:148358,B6,2.1725290286037975,2.1725290286037975,5.0,0.25502456453774003,0.05373625479940281
mlp,false_negative,early_pretrigger,61,61:502815:15335:113803:injected_two_pulse,injected_two_pulse,1,0.08873776346445084,61:502815:15335:113803,B8,1.3075642126634293,1.3075642126634293,4.0,0.26418733805558225,0.03923440953181926
mlp,false_negative,early_pretrigger,61,61:521364:16341:132352:injected_two_pulse,injected_two_pulse,1,0.1806185394525528,61:521364:16341:132352,B6,2.1372257713068876,2.1372257713068876,4.0,0.2716669657276153,0.0383236477086743
mlp,false_negative,early_pretrigger,61,61:509955:5627:120943:injected_two_pulse,injected_two_pulse,1,0.18989942967891693,61:509955:5627:120943,B6,1.3152208537369532,1.3152208537369532,4.0,0.3141610472034907,0.05485053853972368
mlp,false_negative,early_pretrigger,62,62:572805:14725:183791:injected_two_pulse,injected_two_pulse,1,0.03711572289466858,62:572805:14725:183791,B6,1.0372527862601721,1.0372527862601721,4.0,0.2400287459575997,0.00949447323508843
mlp,false_negative,early_pretrigger,62,62:559457:2254:170443:injected_two_pulse,injected_two_pulse,1,0.14217597246170044,62:559457:2254:170443,B6,0.7609118655116873,0.7609118655116873,6.0,0.2783967608024732,0.033568259567870205
mlp,false_negative,early_pretrigger,62,62:542859:3672:153845:injected_two_pulse,injected_two_pulse,1,0.15056665241718292,62:542859:3672:153845,B6,2.322387903059415,2.9387426299167956,7.0,0.2712485681557846,0.034216797875553706
mlp,false_negative,early_pretrigger,62,62:572214:14171:183200:injected_two_pulse,injected_two_pulse,1,0.18034221231937408,62:572214:14171:183200,B6,1.4955230554549033,1.4955230554549033,4.0,0.25643119640669665,0.046424272897936616
mlp,false_negative,early_pretrigger,63,63:588026:12605:199012:injected_two_pulse,injected_two_pulse,1,0.014293752610683441,63:588026:12605:199012,B8,1.844827424916975,1.844827424916975,5.0,0.21022951075401725,0.026577881815199628
mlp,false_negative,early_pretrigger,63,63:596521:4119:207506:injected_two_pulse,injected_two_pulse,1,0.02057555876672268,63:596521:4119:207506,B6,2.0758005873636165,2.0758005873636165,5.0,0.21455415100785788,0.011717462960101198
mlp,false_negative,early_pretrigger,63,63:590903:15296:201888:injected_two_pulse,injected_two_pulse,1,0.022757256403565407,63:590903:15296:201888,B6,1.6451853937857877,1.6451853937857877,3.0,0.3712296983758701,0.04743274813611736
mlp,false_negative,early_pretrigger,63,63:603474:10631:214459:injected_two_pulse,injected_two_pulse,1,0.025967245921492577,63:603474:10631:214459,B4,1.8735055373951077,0.5738683858980629,7.0,0.2667551426675514,0.04140015111406661
mlp,false_negative,nominal_shape,58,58:398418:42:9453:injected_two_pulse,injected_two_pulse,1,0.20170699059963226,58:398418:42:9453,B4,2.9265218134850315,2.0210251342205083,9.0,0.18208516886930992,0.013814820662570197
mlp,false_negative,nominal_shape,58,58:407377:8428:18392:injected_two_pulse,injected_two_pulse,1,0.3516598641872406,58:407377:8428:18392,B4,2.1522842639594018,0.970330980860389,9.0,0.14965526559539472,0.06613520908733544
mlp,false_negative,nominal_shape,58,58:400389:1911:11420:injected_two_pulse,injected_two_pulse,1,0.38872551918029785,58:400389:1911:11420,B6,2.213162533833213,3.359768892506672,7.0,0.23369565217391308,0.022911397208576195
mlp,false_negative,nominal_shape,59,59:434847:1178:45835:injected_two_pulse,injected_two_pulse,1,0.01301092840731144,59:434847:1178:45835,B6,0.44817690842510416,0.4789077774504378,8.0,0.19863325740318905,0.04759392188205877
mlp,false_negative,nominal_shape,59,59:450822:16015:61810:injected_two_pulse,injected_two_pulse,1,0.03202858939766884,59:450822:16015:61810,B6,2.9140157114593492,2.923861726546072,8.0,0.1470239506758359,0.029040618113005727
mlp,false_negative,nominal_shape,59,59:452166:885:63154:injected_two_pulse,injected_two_pulse,1,0.058614060282707214,59:452166:885:63154,B6,2.593369987717548,2.5099734752080742,4.0,0.20977353992848635,0.06527042281756477
mlp,false_negative,nominal_shape,59,59:448423:13779:59411:injected_two_pulse,injected_two_pulse,1,0.06484467536211014,59:448423:13779:59411,B4,2.6855249717611898,2.701273567688318,9.0,0.16158192912729558,0.03390272247194884
mlp,false_negative,nominal_shape,60,60:470114:1259:81102:injected_two_pulse,injected_two_pulse,1,0.025403274223208427,60:470114:1259:81102,B6,0.35875798544049786,0.36315060892683704,8.0,0.20126037647028194,0.03552442678670458
mlp,false_negative,nominal_shape,60,60:469806:976:80794:injected_two_pulse,injected_two_pulse,1,0.11467725038528442,60:469806:976:80794,B8,2.156315780466514,2.156315780466514,8.0,0.18714807377872544,0.003674699718182621
mlp,false_negative,nominal_shape,60,60:468664:16296:79652:injected_two_pulse,injected_two_pulse,1,0.162151500582695,60:468664:16296:79652,B8,2.7018071264080987,2.7018071264080987,8.0,0.17512776831345833,0.006588343713388115
mlp,false_negative,nominal_shape,60,60:475760:6534:86748:injected_two_pulse,injected_two_pulse,1,0.17919538915157318,60:475760:6534:86748,B6,1.8903436156616777,2.3879274741695724,9.0,0.16059616575260516,0.02993264635700653
mlp,false_negative,nominal_shape,61,61:506790:2638:117778:injected_two_pulse,injected_two_pulse,1,0.09051457792520523,61:506790:2638:117778,B4,2.98704081463422,2.118170184933753,7.0,0.15561821340625537,0.003951412507263361
mlp,false_negative,nominal_shape,61,61:525436:3720:136424:injected_two_pulse,injected_two_pulse,1,0.11289408057928085,61:525436:3720:136424,B4,0.5247296550635419,0.5247296550635419,5.0,0.16550986520090671,0.027912771081885987
mlp,false_negative,nominal_shape,61,61:506216:2102:117204:injected_two_pulse,injected_two_pulse,1,0.15118293464183807,61:506216:2102:117204,B6,2.0660252022402013,2.0660252022402013,6.0,0.20311819527915687,0.014903150663924373
mlp,false_negative,nominal_shape,61,61:513284:8768:124272:injected_two_pulse,injected_two_pulse,1,0.17239923775196075,61:513284:8768:124272,B4,2.0334526995614866,2.035403977775573,8.0,0.19264247002791923,0.03310267030796574
mlp,false_negative,nominal_shape,62,62:554101:13682:165087:injected_two_pulse,injected_two_pulse,1,0.025286231189966202,62:554101:13682:165087,B4,2.6082429759195627,2.640229391246443,5.0,0.18480111437857916,0.030969967568721876
mlp,false_negative,nominal_shape,62,62:574445:16273:185431:injected_two_pulse,injected_two_pulse,1,0.08981091529130936,62:574445:16273:185431,B4,2.393770138474377,2.2395048348523083,6.0,0.17609005297520897,0.025844653934960406
mlp,false_negative,nominal_shape,62,62:554739:14279:165725:injected_two_pulse,injected_two_pulse,1,0.10526952147483826,62:554739:14279:165725,B6,2.9101529748188426,2.90513792896796,7.0,0.1468747717236183,0.058370838433519895
mlp,false_negative,nominal_shape,62,62:545633:6254:156619:injected_two_pulse,injected_two_pulse,1,0.1574735790491104,62:545633:6254:156619,B8,2.8677616243032915,2.8677616243032915,5.0,0.22029897718332014,0.009861770382253502
mlp,false_negative,nominal_shape,63,63:595791:3440:206776:injected_two_pulse,injected_two_pulse,1,0.028912924230098724,63:595791:3440:206776,B4,2.983461359404096,2.6676492792658557,6.0,0.1526362823949955,0.031630162104087256
mlp,false_negative,nominal_shape,63,63:612460:2659:223445:injected_two_pulse,injected_two_pulse,1,0.06183735281229019,63:612460:2659:223445,B4,2.1640452862514508,1.3646537593318868,6.0,0.172648263163093,0.027603346021356598
mlp,false_negative,nominal_shape,63,63:605383:12416:216368:injected_two_pulse,injected_two_pulse,1,0.15416109561920166,63:605383:12416:216368,B6,2.957577842384424,2.957577842384424,5.0,0.16753507014028057,0.03541147260750103
mlp,false_negative,nominal_shape,63,63:599544:6934:210529:injected_two_pulse,injected_two_pulse,1,0.15874068439006805,63:599544:6934:210529,B4,2.172437567432439,2.172437567432439,5.0,0.15489087187752898,0.035215951785810135
mlp,false_negative,nominal_shape,65,65:686310:5555:261350:injected_two_pulse,injected_two_pulse,1,0.018442418426275253,65:686310:5555:261350,B4,1.3066575422817408,1.2491110537055476,7.0,0.16575182267104122,0.0714710510069542
mlp,false_negative,nominal_shape,65,65:657708:11671:232748:injected_two_pulse,injected_two_pulse,1,0.23086857795715332,65:657708:11671:232748,B4,2.813007607414548,2.830774659216388,8.0,0.17373799938061318,0.02163004504745564
mlp,false_negative,nominal_shape,65,65:675221:11649:250261:injected_two_pulse,injected_two_pulse,1,0.3028480112552643,65:675221:11649:250261,B6,2.0646821475625785,2.0331238549584043,9.0,0.15580094310286635,0.05156993204099605
mlp,false_negative,nominal_shape,65,65:664538:1656:239578:injected_two_pulse,injected_two_pulse,1,0.4362142086029053,65:664538:1656:239578,B6,2.700861043353779,2.700861043353779,5.0,0.1336225596529284,0.028918602230968087
mlp,false_negative,template_mismatch,58,58:406327:7441:17342:injected_two_pulse,injected_two_pulse,1,0.3635179400444031,58:406327:7441:17342,B4,1.4708047299034916,1.5175276371066033,4.0,0.2954484074239493,0.16943670982789769
mlp,false_negative,template_mismatch,58,58:402308:3701:13332:injected_two_pulse,injected_two_pulse,1,0.40018314123153687,58:402308:3701:13332,B8,1.1172530694520795,1.1172530694520795,5.0,0.2296065680696592,0.2759584122689461
mlp,false_negative,template_mismatch,58,58:410450:11283:21459:injected_two_pulse,injected_two_pulse,1,0.48269057273864746,58:410450:11283:21459,B6,0.14504262851117744,0.07996545203221217,5.0,0.29481286933683526,0.2212067739651972
mlp,false_negative,template_mismatch,58,58:409620:10496:20631:injected_two_pulse,injected_two_pulse,1,0.568448543548584,58:409620:10496:20631,B6,0.08048998599558033,0.09966832519521063,6.0,0.21731357859420375,0.18626117603314077
mlp,false_negative,template_mismatch,59,59:429220:12376:40208:injected_two_pulse,injected_two_pulse,1,0.022384196519851685,59:429220:12376:40208,B6,2.0521579076703667,2.221438407753265,7.0,0.16196774534596925,1.4646208932363565
mlp,false_negative,template_mismatch,59,59:427080:10394:38068:injected_two_pulse,injected_two_pulse,1,0.045855145901441574,59:427080:10394:38068,B6,2.911845972957085,2.7056247618398572,4.0,0.3765838824125697,0.25693084144900924
mlp,false_negative,template_mismatch,59,59:464577:12482:75565:injected_two_pulse,injected_two_pulse,1,0.08130280673503876,59:464577:12482:75565,B4,1.4639082637274363,0.8112330419020886,6.0,0.16828701457684814,0.15779812197789866
mlp,false_negative,template_mismatch,59,59:457466:5876:68454:injected_two_pulse,injected_two_pulse,1,0.09247640520334244,59:457466:5876:68454,B6,0.8362580160455089,0.8362580160455089,4.0,0.2966507177033493,0.13879424852825817
mlp,false_negative,template_mismatch,60,60:471740:2767:82728:injected_two_pulse,injected_two_pulse,1,1.5722411262686364e-05,60:471740:2767:82728,B8,1.1850403103232203,1.1850403103232203,4.0,0.5922534589885327,0.18654018536823533
mlp,false_negative,template_mismatch,60,60:495906:8934:106894:injected_two_pulse,injected_two_pulse,1,0.012891224585473537,60:495906:8934:106894,B4,1.7796621645585553,,4.0,0.23350253807106597,0.903778145052656
mlp,false_negative,template_mismatch,60,60:476807:7510:87795:injected_two_pulse,injected_two_pulse,1,0.030612841248512268,60:476807:7510:87795,B6,1.879140427917406,1.879140427917406,4.0,0.48692077727952165,0.37854377769824643
mlp,false_negative,template_mismatch,60,60:477364:8026:88352:injected_two_pulse,injected_two_pulse,1,0.07603403180837631,60:477364:8026:88352,B6,0.7279717799061807,0.8401362945248039,7.0,0.4881952781112445,0.09054765274976635
mlp,false_negative,template_mismatch,61,61:522432:942:133420:injected_two_pulse,injected_two_pulse,1,0.013200951740145683,61:522432:942:133420,B6,0.8270529108517941,0.8270529108517941,4.0,0.33269961977186313,0.09421312593241185
mlp,false_negative,template_mismatch,61,61:506850:2694:117838:injected_two_pulse,injected_two_pulse,1,0.02327696979045868,61:506850:2694:117838,B8,1.255258034303239,1.255258034303239,6.0,0.40554334291962646,0.46414616516900836
mlp,false_negative,template_mismatch,61,61:528154:6309:139142:injected_two_pulse,injected_two_pulse,1,0.06406954675912857,61:528154:6309:139142,B4,0.8601016012643008,0.8601016012643008,6.0,0.31415744974126886,0.4078833038563222
mlp,false_negative,template_mismatch,61,61:525635:3904:136623:injected_two_pulse,injected_two_pulse,1,0.10053730756044388,61:525635:3904:136623,B6,0.8285856771575588,0.8285856771575588,3.0,0.5635808748728383,0.18116317424684517
mlp,false_negative,template_mismatch,62,62:562356:4958:173342:injected_two_pulse,injected_two_pulse,1,0.0009334227652288973,62:562356:4958:173342,B6,0.9842476866183212,0.7956067129874853,6.0,0.4004449388209121,0.2832761459140345
mlp,false_negative,template_mismatch,62,62:561646:4292:172632:injected_two_pulse,injected_two_pulse,1,0.043721914291381836,62:561646:4292:172632,B8,0.9533412513815342,0.9533412513815342,4.0,0.48741437590649894,0.11172989942903833
mlp,false_negative,template_mismatch,62,62:553491:13091:164477:injected_two_pulse,injected_two_pulse,1,0.058341506868600845,62:553491:13091:164477,B8,1.5289105295191767,0.23257669996849373,4.0,0.451312627311235,0.23501803362563153
mlp,false_negative,template_mismatch,62,62:550440:10236:161426:injected_two_pulse,injected_two_pulse,1,0.0686495378613472,62:550440:10236:161426,B4,0.8369351766191997,1.0038179815370647,4.0,0.32876769460004307,0.10018812929782753
mlp,false_negative,template_mismatch,63,63:586709:11367:197695:injected_two_pulse,injected_two_pulse,1,0.01526679191738367,63:586709:11367:197695,B4,0.6594223509133492,0.6194705929449178,5.0,0.3960557047800527,1.7253132433535296
mlp,false_negative,template_mismatch,63,63:607331:14252:218316:injected_two_pulse,injected_two_pulse,1,0.01785311847925186,63:607331:14252:218316,B8,1.0087785624537524,1.0087785624537524,3.0,0.48530579825258136,0.26382053408728395
mlp,false_negative,template_mismatch,63,63:581948:6928:192934:injected_two_pulse,injected_two_pulse,1,0.020691044628620148,63:581948:6928:192934,B6,1.7265080198779863,1.9356036964517926,5.0,0.3000921658986175,0.10555199481728605
mlp,false_negative,template_mismatch,63,63:605760:12765:216745:injected_two_pulse,injected_two_pulse,1,0.02731846272945404,63:605760:12765:216745,B6,2.6517039312738255,4.1610003051328945,5.0,0.2819905213270143,0.091458944009131
mlp,false_negative,template_mismatch,65,65:651885:6254:226925:injected_two_pulse,injected_two_pulse,1,0.0022959450725466013,65:651885:6254:226925,B4,2.534207361246896,0.8418263144919749,5.0,0.1775393865130432,0.19252992618603584
mlp,false_negative,template_mismatch,65,65:673240:9769:248280:injected_two_pulse,injected_two_pulse,1,0.007635696325451136,65:673240:9769:248280,B6,0.08304726527475381,1.1408070404359343,7.0,0.27317895258245806,0.3084600912819872
mlp,false_negative,template_mismatch,65,65:663737:914:238777:injected_two_pulse,injected_two_pulse,1,0.3530128002166748,65:663737:914:238777,B4,1.8793138111708778,0.9982135988209961,6.0,0.20738197424892701,0.21956192654638634
mlp,false_negative,template_mismatch,65,65:686060:5318:261100:injected_two_pulse,injected_two_pulse,1,0.3557525873184204,65:686060:5318:261100,B4,2.7269285208775678,2.8020937457766735,5.0,0.17954603005186948,0.08792941818566567
mlp,false_positive,broad_or_saturated,59,59:462939:10979:73927:raw_clean,raw_clean,0,0.8899289965629578,59:462939:10979:73927,,1.4429700731354735,1.4429700731354735,9.0,0.2405329593267882,0.05058870151064177
mlp,false_positive,broad_or_saturated,60,60:488625:2221:99613:raw_clean,raw_clean,0,0.9776853919029236,60:488625:2221:99613,,1.0879068710630264,1.0879068710630264,7.0,0.2300676669608709,0.012594521196973962
mlp,false_positive,broad_or_saturated,61,61:502823:15343:113811:raw_clean,raw_clean,0,0.8230884671211243,61:502823:15343:113811,,0.9441571418794013,0.9441571418794013,10.0,0.1850179099828687,0.043919859719430916
mlp,false_positive,broad_or_saturated,61,61:537862:15371:148848:raw_clean,raw_clean,0,0.806524932384491,61:537862:15371:148848,,2.8248479264236366,2.8248479264236366,8.0,0.16093445814406226,0.03899892765449314
mlp,false_positive,broad_or_saturated,61,61:530452:8443:141440:raw_clean,raw_clean,0,0.7927432060241699,61:530452:8443:141440,,2.259274605107265,2.259274605107265,5.0,0.21705189040257156,0.030330009221447535
mlp,false_positive,broad_or_saturated,61,61:534742:12465:145728:raw_clean,raw_clean,0,0.7909201383590698,61:534742:12465:145728,,2.106398863175343,2.106398863175343,8.0,0.16583082581076558,0.033546108009305735
mlp,false_positive,broad_or_saturated,62,62:543215:4002:154201:raw_clean,raw_clean,0,0.9097425937652588,62:543215:4002:154201,,2.2951862665614016,2.2951862665614016,8.0,0.18674800881206577,0.0669933048843973
mlp,false_positive,broad_or_saturated,63,63:591692:16023:202677:raw_clean,raw_clean,0,0.999901294708252,63:591692:16023:202677,,2.151471532496487,2.151471532496487,9.0,0.1382785728683733,0.009230466483766929
mlp,false_positive,delayed_peak_or_tail,59,59:433295:16125:44283:raw_clean,raw_clean,0,0.9969083666801453,59:433295:16125:44283,,2.1995309711655864,2.1995309711655864,16.0,0.20750000000000002,0.02869979495008225
mlp,false_positive,delayed_peak_or_tail,59,59:445405:10966:56393:raw_clean,raw_clean,0,0.794540286064148,59:445405:10966:56393,,1.5532548599964215,1.5532548599964215,11.0,0.24930284439486894,0.11259625400578349
mlp,false_positive,delayed_peak_or_tail,60,60:499740:12490:110728:raw_clean,raw_clean,0,0.9999234676361084,60:499740:12490:110728,,2.9145979976391416,2.9145979976391416,15.0,0.2487592119115657,0.052950902776207044
mlp,false_positive,delayed_peak_or_tail,60,60:485275:15422:96263:raw_clean,raw_clean,0,0.9921990036964417,60:485275:15422:96263,,2.9544933833695453,2.9544933833695453,12.0,0.2090946558593213,0.06302068636314712
mlp,false_positive,delayed_peak_or_tail,60,60:499903:12643:110891:raw_clean,raw_clean,0,0.9748791456222534,60:499903:12643:110891,,0.5354840143521429,0.5354840143521429,10.0,0.1500994035785288,0.07104981025240983
mlp,false_positive,delayed_peak_or_tail,60,60:467040:14775:78028:raw_clean,raw_clean,0,0.9367503523826599,60:467040:14775:78028,,1.0297979201671126,1.0297979201671126,11.0,0.2666666666666667,0.09952522627941422
mlp,false_positive,delayed_peak_or_tail,61,61:518890:14041:129878:raw_clean,raw_clean,0,0.9411520957946777,61:518890:14041:129878,,2.62327961563485,2.62327961563485,11.0,0.2325581395348837,0.038725941659743905
mlp,false_positive,delayed_peak_or_tail,61,61:508346:4094:119334:raw_clean,raw_clean,0,0.9268798828125,61:508346:4094:119334,,2.9510086984125152,2.9510086984125152,11.0,0.16878980891719741,0.03510621002246195
mlp,false_positive,delayed_peak_or_tail,61,61:506547:2415:117535:raw_clean,raw_clean,0,0.9000651240348816,61:506547:2415:117535,,2.2511329455815954,2.2511329455815954,11.0,0.20192307692307687,0.07273352729200405
mlp,false_positive,delayed_peak_or_tail,61,61:508105:3864:119093:raw_clean,raw_clean,0,0.866474449634552,61:508105:3864:119093,,2.1913632966798353,2.1913632966798353,13.0,0.24955436720142601,0.16372892933394373
mlp,false_positive,delayed_peak_or_tail,62,62:546640:7201:157626:raw_clean,raw_clean,0,0.9580680131912231,62:546640:7201:157626,,0.8004587021082727,0.8004587021082727,11.0,0.18094782192436576,0.6993607682993466
mlp,false_positive,delayed_peak_or_tail,62,62:565415:7857:176401:raw_clean,raw_clean,0,0.8662110567092896,62:565415:7857:176401,,2.70997647882416,2.70997647882416,13.0,0.18542424598051876,0.03150606356122042
mlp,false_positive,delayed_peak_or_tail,62,62:544905:5578:155891:raw_clean,raw_clean,0,0.8636915683746338,62:544905:5578:155891,,1.8160561273890465,1.8160561273890465,14.0,0.2400111763062307,0.041635280763383756
mlp,false_positive,delayed_peak_or_tail,62,62:540655:1631:151641:raw_clean,raw_clean,0,0.7807718515396118,62:540655:1631:151641,,1.8988527146974974,1.8988527146974974,16.0,0.10573148390473697,0.008491209028350056
mlp,false_positive,delayed_peak_or_tail,63,63:593461:1286:204446:raw_clean,raw_clean,0,0.9124584197998047,63:593461:1286:204446,,2.184997880201095,2.184997880201095,12.0,0.11222361284939508,0.2935412426758387
mlp,false_positive,delayed_peak_or_tail,63,63:599353:6727:210338:raw_clean,raw_clean,0,0.8959240913391113,63:599353:6727:210338,,0.2733709701946623,0.2733709701946623,17.0,0.12195121951219512,0.3272797121891116
mlp,false_positive,delayed_peak_or_tail,63,63:608969:15772:219954:raw_clean,raw_clean,0,0.7599352598190308,63:608969:15772:219954,,2.7338386364510825,2.7338386364510825,11.0,0.20958170502243456,0.1686237866005894
mlp,false_positive,dropout_step,59,59:439828:5783:50816:raw_clean,raw_clean,0,0.9436517357826233,59:439828:5783:50816,,2.0145351740368795,2.0145351740368795,3.0,0.6801152737752162,0.18844233099879887
mlp,false_positive,dropout_step,60,60:481322:11725:92310:raw_clean,raw_clean,0,0.9999877214431763,60:481322:11725:92310,,1.4390819298139448,1.4390819298139448,8.0,0.6477003319108582,0.4993701370513423
mlp,false_positive,dropout_step,60,60:497345:10266:108333:raw_clean,raw_clean,0,0.9915392994880676,60:497345:10266:108333,,0.9704859456705499,0.9704859456705499,3.0,0.7903705707330267,0.15242315878545876
mlp,false_positive,dropout_step,60,60:485528:15659:96516:raw_clean,raw_clean,0,0.9594494700431824,60:485528:15659:96516,,0.17977960288381212,0.17977960288381212,3.0,0.6640159045725647,0.33456580565752136
mlp,false_positive,dropout_step,61,61:527641:5826:138629:raw_clean,raw_clean,0,0.7773622274398804,61:527641:5826:138629,,0.41005408115201547,0.41005408115201547,3.0,0.6852551984877127,0.423414040180677
mlp,false_positive,early_pretrigger,59,59:435711:1981:46699:raw_clean,raw_clean,0,0.965025782585144,59:435711:1981:46699,,0.9713961330554284,0.9713961330554284,6.0,0.2737797246558198,0.04586619031217663
mlp,false_positive,early_pretrigger,59,59:452686:1370:63674:raw_clean,raw_clean,0,0.8817838430404663,59:452686:1370:63674,,2.663219081329455,2.663219081329455,5.0,0.20584988962472406,0.02563706699057085
mlp,false_positive,early_pretrigger,59,59:455140:3715:66128:raw_clean,raw_clean,0,0.8386245369911194,59:455140:3715:66128,,2.3422032435910545,2.3422032435910545,5.0,0.25950095969289827,0.008118519588900096
mlp,false_positive,early_pretrigger,59,59:447046:12501:58034:raw_clean,raw_clean,0,0.7631363868713379,59:447046:12501:58034,,1.630566443672862,1.630566443672862,5.0,0.22569552985307906,0.054369734620621085
mlp,false_positive,early_pretrigger,60,60:500790:13469:111778:raw_clean,raw_clean,0,0.913518488407135,60:500790:13469:111778,,0.9726670101141792,0.9726670101141792,4.0,0.3446300715990454,0.06491502097396457
mlp,false_positive,early_pretrigger,61,61:524001:2393:134989:raw_clean,raw_clean,0,0.9996910095214844,61:524001:2393:134989,,0.4631079880711262,0.4631079880711262,6.0,0.31172545281220215,0.07788271577103181
