method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,table,candidate,alpha,fold,n_features,feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns,analytic_candidate,analytic_alpha,heldout_run,model,target_rmse_ns,variant,sample,ridge_alpha,train_r2,train_original_std,train_residualized_std,proxy_feature_set_sha256,n_train_pulses,proxy_names,feature_policy,feature_set_sha256,max_iter,hidden,channels
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_only,2.0,0.001,0.9805823937748018,0.09848841502433668,0.013724071905016899,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_only,3.0,0.001,0.9996179054363422,0.27326563803525306,0.005341588985174894,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,19.0,,,,,,63,ridge,,waveform_only,,,,,,,10350.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,
,,,,,,,,,,,,,,19.0,,,,,,63,hgb,,waveform_only,,,,,,,10350.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,80.0,,
,,,,,,,,,,,,,,19.0,,,,,,63,mlp,,waveform_only,,,,,,,10350.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,32.0,
,,,,,,,,,,,,,,19.0,,,,,,63,cnn1d,,waveform_only,,,,,,,10350.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,8.0
,,,,,,,,,,,,,,19.0,,,,,,63,feature_gated,,waveform_only,,,,,,,10350.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_stave_onehot,0.0,0.001,0.9988689237614031,0.18001139086358214,0.006054048892110586,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_stave_onehot,1.0,0.001,0.977945037506952,0.09820597783944193,0.01458448451012373,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_stave_onehot,2.0,0.001,0.9805823937748018,0.09848841502433668,0.013724071905016899,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_stave_onehot,3.0,0.001,0.9996179054363422,0.27326563803525306,0.005341588985174894,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,21.0,,,,,,63,ridge,,waveform_stave_onehot,,,,,,,10350.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,
,,,,,,,,,,,,,,21.0,,,,,,63,hgb,,waveform_stave_onehot,,,,,,,10350.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,80.0,,
,,,,,,,,,,,,,,21.0,,,,,,63,mlp,,waveform_stave_onehot,,,,,,,10350.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,32.0,
,,,,,,,,,,,,,,21.0,,,,,,63,cnn1d,,waveform_stave_onehot,,,,,,,10350.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,8.0
,,,,,,,,,,,,,,21.0,,,,,,63,feature_gated,,waveform_stave_onehot,,,,,,,10350.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape,0.0,0.001,0.9988689237614031,0.18001139086358214,0.006054048892110586,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape,1.0,0.001,0.977945037506952,0.09820597783944193,0.01458448451012373,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape,2.0,0.001,0.9805823937748018,0.09848841502433668,0.013724071905016899,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape,3.0,0.001,0.9996179054363422,0.27326563803525306,0.005341588985174894,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,10.0,,29.0,,,,,,63,ridge,,waveform_amp_shape,,,,,,,10350.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,
,,,,,,,,,,,,,,29.0,,,,,,63,hgb,,waveform_amp_shape,,,,,,,10350.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,80.0,,
,,,,,,,,,,,,,,29.0,,,,,,63,mlp,,waveform_amp_shape,,,,,,,10350.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,32.0,
,,,,,,,,,,,,,,29.0,,,,,,63,cnn1d,,waveform_amp_shape,,,,,,,10350.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,8.0
,,,,,,,,,,,,,,29.0,,,,,,63,feature_gated,,waveform_amp_shape,,,,,,,10350.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape_stave,0.0,0.001,0.9988689237614031,0.18001139086358214,0.006054048892110586,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape_stave,1.0,0.001,0.977945037506952,0.09820597783944193,0.01458448451012373,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape_stave,2.0,0.001,0.9805823937748018,0.09848841502433668,0.013724071905016899,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,63,,,waveform_amp_shape_stave,3.0,0.001,0.9996179054363422,0.27326563803525306,0.005341588985174894,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,10350.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,32.0,,,,,,63,ridge,,waveform_amp_shape_stave,,,,,,,10350.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,
,,,,,,,,,,,,,,32.0,,,,,,63,hgb,,waveform_amp_shape_stave,,,,,,,10350.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,80.0,,
,,,,,,,,,,,,,,32.0,,,,,,63,mlp,,waveform_amp_shape_stave,,,,,,,10350.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,32.0,
,,,,,,,,,,,,,,32.0,,,,,,63,cnn1d,,waveform_amp_shape_stave,,,,,,,10350.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,8.0
,,,,,,,,,,,,,,32.0,,,,,,63,feature_gated,,waveform_amp_shape_stave,,,,,,,10350.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,24.0,
,,,,,,,,,,,,100.0,,6.0,,,,,,63,ridge,,stave_offset_guardrail,,,,,,,10350.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,,,
,,,,,,,,,,,,,,6.0,,,,,,63,hgb,,stave_offset_guardrail,,,,,,,10350.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,80.0,,
le500,2.0,train,11262.0,-1.3356114401036336,4.1728426264554965,6.916718440520688,0.21248446101935714,218.7025520067009,1.3548904161779425,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
le500,2.0,heldout,198.0,-2.0493670935837667,3.9726274193107756,4.010145019658937,0.20707070707070707,2.0979210883854167,0.8406468781894344,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd10,2.0,train,11262.0,-2.7079688275300775,3.2322543162531985,6.841240621584095,0.04519623512697567,273.6532294360862,21.424576538294964,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,198.0,-3.4451008565078567,3.0629045253402962,2.8649239922136607,0.03535353535353535,1.1495007250301263,1.5453931014483553,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd20,2.0,train,11262.0,-2.7866963126832403,3.1489177557334376,6.247918260868378,0.05753862546616942,361.29870828288836,17.30763822934271,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,198.0,-3.53533965096263,2.9933861916712807,2.7426839288126446,0.06565656565656566,1.080252995353314,0.9151422810042005,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd30,2.0,train,11262.0,-2.6830112627752634,3.248187916243043,6.328506642476719,0.09021488190374712,271.3869670900939,16.287136310699232,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd30,2.0,heldout,198.0,-3.303444011390951,2.988227268470215,2.7679334036667225,0.08080808080808081,1.2908880161954148,1.0905007353696827,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd40,2.0,train,11262.0,-2.448163958119716,3.4136074578117164,6.415150230528003,0.11489966258213462,248.6589576820768,11.404008852105385,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd40,2.0,heldout,198.0,-2.979142680863422,3.0263353811180798,2.923553927326153,0.09090909090909091,1.392925810942965,1.137858004022677,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd50,2.0,train,11262.0,-2.1280167011408437,3.5994037050294807,6.973273415571774,0.14544485881726157,171.37657259508964,7.385776523490411,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
cfd50,2.0,heldout,198.0,-2.938161358114286,3.273311768824813,3.1056200609006472,0.12626262626262627,1.5463930561857002,1.1306562062080958,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
template_phase,2.0,train,11262.0,-3.8304301157923035,2.777183911488386,3.3235671374540225,0.09802876931273309,1.318892550999361,138.15324583473227,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
template_phase,2.0,heldout,198.0,-3.8304301157923035,2.889152765080617,2.576694889725475,0.050505050505050504,0.4426909975832632,3.2136307740985623,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_1_9,2.0,train,11262.0,-3.273199167148686,3.422784090209985,3.840927486580187,0.15920795595808915,164.20242358035844,15.053679629337346,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_1_9,2.0,heldout,198.0,-2.744638941322247,3.362250551988985,3.153961829364481,0.15151515151515152,2.507998112763741,1.5492591909660445,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_2_10,2.0,train,11262.0,-3.4148927818938155,3.4627347908471675,3.8873967685811786,0.16524595986503285,135.12579428110186,14.321671899119309,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_2_10,2.0,heldout,198.0,-2.844350996627089,3.5432740334312633,3.284118018890215,0.15151515151515152,0.700110842364047,1.3587431175245013,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_3_11,2.0,train,11262.0,-3.5940102117290706,3.452368627838441,3.9000457657727643,0.16577872491564552,6.060366929639311,14.089696275899165,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_3_11,2.0,heldout,198.0,-3.344046788509626,3.3185763785031255,2.9804589483669663,0.10101010101010101,1.5138929387842701,1.7723133456134406,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_4_12,2.0,train,11262.0,-3.6263269010346626,3.377403361605647,4.043498254622855,0.16542354821523708,117.70399083434025,11.822806176248937,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
of_4_12,2.0,heldout,198.0,-3.3770133539239104,2.8446568308503455,2.9097181473805436,0.08585858585858586,1.8265311161199884,1.6328331911937894,traditional_scan,,,,,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.089286103560495,,,,,analytic_cv,amp_only,0.0,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3862054956961143,,,,,analytic_cv,amp_only,0.0,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.3868082796168753,,,,,analytic_cv,amp_only,0.0,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6207666262911615,,,,,analytic_cv,amp_only,0.0,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0901150579694368,,,,,analytic_cv,amp_only,0.01,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3867568665053154,,,,,analytic_cv,amp_only,0.01,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.3865982866871276,,,,,analytic_cv,amp_only,0.01,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.62115673705396,,,,,analytic_cv,amp_only,0.01,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.099493374005266,,,,,analytic_cv,amp_only,0.1,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3904375964576863,,,,,analytic_cv,amp_only,0.1,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.3831895998205652,,,,,analytic_cv,amp_only,0.1,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6243735234278391,,,,,analytic_cv,amp_only,0.1,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.08508183978908,,,,,analytic_cv,amp_only,1.0,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3971385127048899,,,,,analytic_cv,amp_only,1.0,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4457363253344258,,,,,analytic_cv,amp_only,1.0,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6426522259427987,,,,,analytic_cv,amp_only,1.0,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0943819077527817,,,,,analytic_cv,amp_only,10.0,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3862486838786658,,,,,analytic_cv,amp_only,10.0,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4588786354608059,,,,,analytic_cv,amp_only,10.0,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.646503075697418,,,,,analytic_cv,amp_only,10.0,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0629554268616057,,,,,analytic_cv,amp_only,100.0,0.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3330035046979343,,,,,analytic_cv,amp_only,100.0,1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.415007211935843,,,,,analytic_cv,amp_only,100.0,2.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6036553811651277,,,,,analytic_cv,amp_only,100.0,-1.0,6.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0525031562214493,,,,,analytic_cv,amp_rise_shape,0.0,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4060881401604317,,,,,analytic_cv,amp_rise_shape,0.0,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.425086591531612,,,,,analytic_cv,amp_rise_shape,0.0,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6278926293044975,,,,,analytic_cv,amp_rise_shape,0.0,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0493928474999166,,,,,analytic_cv,amp_rise_shape,0.01,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4069856281281368,,,,,analytic_cv,amp_rise_shape,0.01,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4255226707432886,,,,,analytic_cv,amp_rise_shape,0.01,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6273003821237806,,,,,analytic_cv,amp_rise_shape,0.01,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0439710337037886,,,,,analytic_cv,amp_rise_shape,0.1,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4017303307974647,,,,,analytic_cv,amp_rise_shape,0.1,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4299196101569058,,,,,analytic_cv,amp_rise_shape,0.1,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6252069915527196,,,,,analytic_cv,amp_rise_shape,0.1,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0397377458035058,,,,,analytic_cv,amp_rise_shape,1.0,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.406528126602622,,,,,analytic_cv,amp_rise_shape,1.0,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4489374604761096,,,,,analytic_cv,amp_rise_shape,1.0,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6317344442940793,,,,,analytic_cv,amp_rise_shape,1.0,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0339156641962224,,,,,analytic_cv,amp_rise_shape,10.0,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4130907539869073,,,,,analytic_cv,amp_rise_shape,10.0,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4696240318890652,,,,,analytic_cv,amp_rise_shape,10.0,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6388768166907317,,,,,analytic_cv,amp_rise_shape,10.0,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.0233490282388593,,,,,analytic_cv,amp_rise_shape,100.0,0.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.3821377200400486,,,,,analytic_cv,amp_rise_shape,100.0,1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.4467926200691121,,,,,analytic_cv,amp_rise_shape,100.0,2.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.6174264561160066,,,,,analytic_cv,amp_rise_shape,100.0,-1.0,14.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.2031482683897132,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,0.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.480785974839865,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.5146222071957536,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,2.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.7328521501417775,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,-1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.2113564245402517,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,0.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4860413700060389,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.5402855233865869,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,2.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.745894439310959,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,-1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.211284343590514,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,0.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4903726813921996,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,4710.0,,1.5402076085789473,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,2.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,0.0,,1.7472882111872206,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,-1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3018.0,,2.202756121186838,,,,,analytic_cv,amp_rise_shape_by_stave,1.0,0.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
,,,3534.0,,1.4571130972263746,,,,,analytic_cv,amp_rise_shape_by_stave,1.0,1.0,47.0,,,,,,65,,,,,,,,,,,,,,,,
