method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,stratum,heldout_run,table,candidate,alpha,fold,n_features,feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns,active_positive_terms,coefficient_ns_per_unit,lower_bound,upper_bound,at_positive_bound,max_iter,learning_rate,max_leaf_nodes,l2_regularization,max_bins,random_state,hidden,weight_decay,pred_sigma_median_ns,scope,n,abs_error_median_ns,pull_width_sigma68,pull_rms,model,channels
,,,90.0,,1.9788889102440368,,,,,matched_control,59,s03a_cv,amp_only,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5215016080709391,,,,,matched_control,59,s03a_cv,amp_only,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.750195259157488,,,,,matched_control,59,s03a_cv,amp_only,0.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.8409910618922485,,,,,matched_control,59,s03a_cv,amp_only,0.01,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5206988899106872,,,,,matched_control,59,s03a_cv,amp_only,0.01,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.6808449759014679,,,,,matched_control,59,s03a_cv,amp_only,0.01,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.7960299836945706,,,,,matched_control,59,s03a_cv,amp_only,0.1,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5090121206535052,,,,,matched_control,59,s03a_cv,amp_only,0.1,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.6525210521740379,,,,,matched_control,59,s03a_cv,amp_only,0.1,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.669240648173035,,,,,matched_control,59,s03a_cv,amp_only,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.4550843953987314,,,,,matched_control,59,s03a_cv,amp_only,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.5621625217858832,,,,,matched_control,59,s03a_cv,amp_only,1.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.4248423799239114,,,,,matched_control,59,s03a_cv,amp_only,10.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.240421939168308,,,,,matched_control,59,s03a_cv,amp_only,10.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.3326321595461097,,,,,matched_control,59,s03a_cv,amp_only,10.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,stave_B4,-5.265686895845708,-2.4822686077717617,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,stave_B8,4.909266455099864,2.3142504007018387,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,inv_amp_1000,-1.6966857929748096,-0.3308964704540449,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,log_amp,-0.4835733351256434,-0.17117620742967177,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,stave_B6,0.356420440746072,0.1680182070700304,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,s03a_coefficients,,,,,inv_sqrt_amp_1000,-0.5008201723886526,-0.06485642680202575,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.8654547079465358,,,,,matched_control,59,signed_cv,inv_sqrt_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.4422659056805769,,,,,matched_control,59,signed_cv,inv_sqrt_amp,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.6538603068135562,,,,,matched_control,59,signed_cv,inv_sqrt_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.9442116730969312,,,,,matched_control,59,signed_cv,inv_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.439764921827132,,,,,matched_control,59,signed_cv,inv_amp,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.6919882974620317,,,,,matched_control,59,signed_cv,inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.9442116730969312,,,,,matched_control,59,signed_cv,inv_sqrt_plus_inv_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.4397649218289208,,,,,matched_control,59,signed_cv,inv_sqrt_plus_inv_amp,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.6919882974629261,,,,,matched_control,59,signed_cv,inv_sqrt_plus_inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B4_intercept,,,,-5.540742470724117,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B6_intercept,,,,0.3780814555372867,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B8_intercept,,,,3.5791234268264644,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B4_sqrt_1000_over_amp_positive,,,,5.208751147367587e-20,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B6_sqrt_1000_over_amp_positive,,,,1.0367675002586511e-19,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,59,signed_coefficients,,,,,B8_sqrt_1000_over_amp_positive,,,,2.3282612233861313,0.0,inf,False,,,,,,,,,,,,,,,,
,,,90.0,,2.1625037404273675,,,,,matched_control,59,ridge_cv,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5087194494832081,,,,,matched_control,59,ridge_cv,,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.8356115949552878,,,,,matched_control,59,ridge_cv,,0.01,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.8301740004900215,,,,,matched_control,59,ridge_cv,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.4925128360352644,,,,,matched_control,59,ridge_cv,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.661343418262643,,,,,matched_control,59,ridge_cv,,0.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.5384242208723697,,,,,matched_control,59,ridge_cv,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.534730079157859,,,,,matched_control,59,ridge_cv,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.5365771500151144,,,,,matched_control,59,ridge_cv,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.4272997453252314,,,,,matched_control,59,ridge_cv,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.4614091605208,,,,,matched_control,59,ridge_cv,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.4443544529230157,,,,,matched_control,59,ridge_cv,,10.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90.0,,1.7353423765644982,,,,,matched_control,59,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,105.0,,1.4003900489246737,,,,,matched_control,59,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,1.567866212744586,,,,,matched_control,59,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,90.0,,1.7353423765644982,,,,,matched_control,59,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,105.0,,1.4003900489246737,,,,,matched_control,59,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,1.567866212744586,,,,,matched_control,59,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,90.0,,2.071511053837071,,,,,matched_control,59,mlp_cv,,,0.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9089567065238953,,,,,,,
,,,105.0,,2.0241858148790666,,,,,matched_control,59,mlp_cv,,,1.0,,,,,,,,,,,,,,,,16.0,0.0001,1.0069104433059692,,,,,,,
,,,0.0,,2.0478484343580687,,,,,matched_control,59,mlp_cv,,,-1.0,,,,,,,,,,,,,,,,16.0,0.0001,,,,,,,,
,,,,,,,,,,matched_control,59,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9543016850948334,heldout_pulse_target,66.0,4.939801370984753,5.751307212414848,6.525182372285531,,
,,,,,,,,,,matched_control,59,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9328087568283081,heldout_sigma_bin,17.0,0.10887249106106367,4.020885658748468,8.37631017122128,,
,,,,,,,,,,matched_control,59,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9454130530357361,heldout_sigma_bin,16.0,4.929527765399655,5.805600376634969,4.884961456403532,,
,,,,,,,,,,matched_control,59,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9622933566570282,heldout_sigma_bin,16.0,4.335653519517608,5.4746013338891455,4.402000570816215,,
,,,,,,,,,,matched_control,59,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9879463911056519,heldout_sigma_bin,17.0,5.226851871496866,5.4816273724879,7.242371315890208,,
,,,90.0,,2.057980162522922,,,,,matched_control,59,cnn_cv,,,0.0,,,,,,,,,,,,,,,,,0.0001,1.115401566028595,,,,,,cnn_waveform,4.0
,,,105.0,,1.977137810907494,,,,,matched_control,59,cnn_cv,,,1.0,,,,,,,,,,,,,,,,,0.0001,1.0650335550308228,,,,,,cnn_waveform,4.0
,,,0.0,,2.017558986715208,,,,,matched_control,59,cnn_cv,,,-1.0,,,,,,,,,,,,,,,,,0.0001,,,,,,,cnn_waveform,4.0
,,,,,,,,,,matched_control,59,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9253933131694794,heldout_pulse_target,66.0,5.34945796642346,5.852312676328049,6.661024173818709,cnn_waveform,
,,,,,,,,,,matched_control,59,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9238552451133728,heldout_sigma_bin,17.0,2.8006957426065,3.84895226833656,3.7705214799076376,cnn_waveform,
,,,,,,,,,,matched_control,59,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9251047968864441,heldout_sigma_bin,16.0,5.624099557673745,3.338855264148827,2.809344781539377,cnn_waveform,
,,,,,,,,,,matched_control,59,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9286766350269318,heldout_sigma_bin,16.0,5.224336354321667,4.592303983404319,10.462475794615433,cnn_waveform,
,,,,,,,,,,matched_control,59,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9515523314476013,heldout_sigma_bin,17.0,5.3504759355251394,0.889134570263568,1.3595033237780751,cnn_waveform,
le500,2.0,train,198.0,-0.43365048857810073,3.7652256749192237,13.934678490315468,0.19696969696969696,1.3005866816517402,0.9822749462943308,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le500,2.0,heldout,63.0,-1.7121628056628033,4.5917597636678735,3.9825272370706646,0.23809523809523808,,,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,train,198.0,-0.7813960920231429,2.874981179418415,13.273436256501965,0.12121212121212122,277.10714583895384,2.4459533846658057,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,63.0,-0.9471122031122015,2.5191436492302732,2.6287184986431957,0.1111111111111111,0.4358128570614356,0.5909454412223535,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,train,198.0,-1.459837151337748,2.7315335772336953,13.483367106744788,0.05555555555555555,0.814135860750447,1.2742330894452392,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,63.0,-1.242119628328485,3.1406508730761384,2.7770505829893644,0.07936507936507936,0.5456166470207422,0.7499236504017036,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,train,198.0,-1.8620485694605922,2.852031460249667,13.604629244105144,0.045454545454545456,1.1714081406001244,1.1358507015300983,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,heldout,63.0,-2.019854079242073,3.093061848573343,2.8782077048579477,0.047619047619047616,460.96888274109614,0.6996790440468097,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,train,198.0,-2.0991454411643513,2.8758374067409447,13.732144582598375,0.06060606060606061,7.359285631429355,1.0111462944163008,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,heldout,63.0,-2.3488168267126497,3.237675046067043,2.952061056902172,0.047619047619047616,67.82445498336804,0.74788846461684,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,train,198.0,-2.2098352188355452,3.14363445981723,13.86630911348467,0.10606060606060606,2.815410801816419,1.0845147795221999,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,heldout,63.0,-2.6887844576002777,3.390206171665396,3.121650403279886,0.1111111111111111,0.3730541148825725,0.6492801179662057,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,train,198.0,-3.7456548302943773,1.8728274151471886,5.209386851091052,0.09090909090909091,1.05378146814518,4.648980982733695,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,heldout,63.0,-3.7456548302943773,2.48551682883938,2.8340990424243873,0.09523809523809523,1.230643477003587,1.387617971337995,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,train,198.0,-4.462570937630469,3.8489743901911155,5.77239974787505,0.21717171717171718,324.94479542290276,1.5682319208866895,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,heldout,63.0,-5.924142736092534,4.061748144621415,4.209243073735149,0.20634920634920634,0.05997856406635132,0.6448189929402959,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,train,198.0,-4.116638660340801,4.539097898328321,6.303133272355021,0.3333333333333333,0.47868127190976956,1.0197451337962427,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,heldout,63.0,-6.576671147088767,5.04842227965128,4.969840762083576,0.3333333333333333,,,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,train,198.0,-4.27247514154849,5.463832453394381,7.122101855615041,0.3484848484848485,0.6881308242655885,1.068642134177746,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,heldout,63.0,-6.294868551731227,6.222733902789422,6.017158493879313,0.4444444444444444,,,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,train,198.0,-4.123718125457018,7.368218084891319,9.059951839408054,0.4090909090909091,0.8890736947238328,0.9068493388127479,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,heldout,63.0,-6.769086154533248,8.083457712951587,8.315612134263837,0.6349206349206349,,,matched_control,60,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.2199717359795867,,,,,matched_control,60,s03a_cv,amp_only,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.8397322351641239,,,,,matched_control,60,s03a_cv,amp_only,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.029851985571855,,,,,matched_control,60,s03a_cv,amp_only,0.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.203188364865488,,,,,matched_control,60,s03a_cv,amp_only,0.01,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,2.0285676002649007,,,,,matched_control,60,s03a_cv,amp_only,0.01,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.1158779825651943,,,,,matched_control,60,s03a_cv,amp_only,0.01,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.1262939827044285,,,,,matched_control,60,s03a_cv,amp_only,0.1,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.981116082731014,,,,,matched_control,60,s03a_cv,amp_only,0.1,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.0537050327177213,,,,,matched_control,60,s03a_cv,amp_only,0.1,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,1.8293491596126965,,,,,matched_control,60,s03a_cv,amp_only,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.720949656899003,,,,,matched_control,60,s03a_cv,amp_only,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.7751494082558499,,,,,matched_control,60,s03a_cv,amp_only,1.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,1.6454672560012393,,,,,matched_control,60,s03a_cv,amp_only,10.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.3231512286892282,,,,,matched_control,60,s03a_cv,amp_only,10.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.4843092423452338,,,,,matched_control,60,s03a_cv,amp_only,10.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,stave_B4,-4.34110385090559,-2.046415980540252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,stave_B8,3.32035660619863,1.5652311148004017,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,inv_amp_1000,-5.310261353770408,-1.057945373007811,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,log_amp,-2.231720580153032,-0.7927578304426632,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,stave_B6,1.0207472447070898,0.4811848657399117,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,s03a_coefficients,,,,,inv_sqrt_amp_1000,-0.756889321958915,-0.09913956167318916,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.226862199870374,,,,,matched_control,60,signed_cv,inv_sqrt_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5250120570118757,,,,,matched_control,60,signed_cv,inv_sqrt_amp,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.8759371284411248,,,,,matched_control,60,signed_cv,inv_sqrt_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.171567056737425,,,,,matched_control,60,signed_cv,inv_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5120089704663655,,,,,matched_control,60,signed_cv,inv_amp,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.8417880136018954,,,,,matched_control,60,signed_cv,inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.171567056737425,,,,,matched_control,60,signed_cv,inv_sqrt_plus_inv_amp,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5144217692640194,,,,,matched_control,60,signed_cv,inv_sqrt_plus_inv_amp,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.842994413000722,,,,,matched_control,60,signed_cv,inv_sqrt_plus_inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B4_intercept,,,,-4.671420619100633,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B6_intercept,,,,1.0720616263409322,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B8_intercept,,,,1.362192292648797,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B4_1000_over_amp_positive,,,,9.575830511825983e-21,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B6_1000_over_amp_positive,,,,4.0790447354097746e-20,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,matched_control,60,signed_coefficients,,,,,B8_1000_over_amp_positive,,,,4.745489126838208,0.0,inf,False,,,,,,,,,,,,,,,,
,,,93.0,,2.3118065950542945,,,,,matched_control,60,ridge_cv,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,2.4508529870302516,,,,,matched_control,60,ridge_cv,,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.381329791042273,,,,,matched_control,60,ridge_cv,,0.01,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,2.0333746671928203,,,,,matched_control,60,ridge_cv,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.860848660690204,,,,,matched_control,60,ridge_cv,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.947111663941512,,,,,matched_control,60,ridge_cv,,0.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,1.9912555583362037,,,,,matched_control,60,ridge_cv,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.5543192268572716,,,,,matched_control,60,ridge_cv,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.7727873925967377,,,,,matched_control,60,ridge_cv,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,1.7362830980277413,,,,,matched_control,60,ridge_cv,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,105.0,,1.2292151565290772,,,,,matched_control,60,ridge_cv,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.4827491272784092,,,,,matched_control,60,ridge_cv,,10.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,,1.6229637697772565,,,,,matched_control,60,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,105.0,,1.5780348226212837,,,,,matched_control,60,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,1.6004992961992701,,,,,matched_control,60,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,93.0,,1.6229637697772565,,,,,matched_control,60,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,105.0,,1.5780348226212837,,,,,matched_control,60,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,1.6004992961992701,,,,,matched_control,60,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,93.0,,2.7924435739259312,,,,,matched_control,60,mlp_cv,,,0.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9071748852729797,,,,,,,
,,,105.0,,1.8608896043685708,,,,,matched_control,60,mlp_cv,,,1.0,,,,,,,,,,,,,,,,16.0,0.0001,1.0049290657043457,,,,,,,
,,,0.0,,2.326666589147251,,,,,matched_control,60,mlp_cv,,,-1.0,,,,,,,,,,,,,,,,16.0,0.0001,,,,,,,,
,,,,,,,,,,matched_control,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9627113938331604,heldout_pulse_target,63.0,2.8807748791382153,4.0158339681616,4.206640380688127,,
,,,,,,,,,,matched_control,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9352051019668579,heldout_sigma_bin,16.0,3.221437285222496,4.509359810789649,3.7318121713912573,,
,,,,,,,,,,matched_control,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9522118866443634,heldout_sigma_bin,16.0,2.868532310997665,4.523903079155401,4.472047880527357,,
,,,,,,,,,,matched_control,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9693822860717773,heldout_sigma_bin,15.0,2.8590221962086595,1.0059500645464663,3.994306307899283,,
,,,,,,,,,,matched_control,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,1.0050155520439148,heldout_sigma_bin,16.0,4.619174872592843,3.4647873352506853,3.441932077167741,,
,,,93.0,,2.7395250844995562,,,,,matched_control,60,cnn_cv,,,0.0,,,,,,,,,,,,,,,,,0.0001,1.1154906749725342,,,,,,cnn_waveform,4.0
,,,105.0,,1.8051082399276526,,,,,matched_control,60,cnn_cv,,,1.0,,,,,,,,,,,,,,,,,0.0001,1.0652353763580322,,,,,,cnn_waveform,4.0
,,,0.0,,2.2723166622136044,,,,,matched_control,60,cnn_cv,,,-1.0,,,,,,,,,,,,,,,,,0.0001,,,,,,,cnn_waveform,4.0
,,,,,,,,,,matched_control,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9265028238296509,heldout_pulse_target,63.0,3.2492482921235,4.044504284397035,4.4037857948448655,cnn_waveform,
,,,,,,,,,,matched_control,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9242613315582275,heldout_sigma_bin,16.0,5.078311692146608,6.360039702123705,5.835211019407233,cnn_waveform,
,,,,,,,,,,matched_control,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9254712462425232,heldout_sigma_bin,16.0,4.317507368580259,3.0582313229644873,3.7419157678164034,cnn_waveform,
,,,,,,,,,,matched_control,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9281067252159119,heldout_sigma_bin,15.0,1.3430860575840171,0.9872015316718615,1.9131816832369082,cnn_waveform,
,,,,,,,,,,matched_control,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9514790177345276,heldout_sigma_bin,16.0,3.2461923172823823,0.4222946719132268,0.8410034207575752,cnn_waveform,
le500,2.0,train,204.0,-0.6309269301494336,4.052251104597311,13.780123677739725,0.22058823529411764,0.8778033159012032,0.6099517017395227,matched_control,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
