event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
train:61:1295,train,61,B6,0,6.8153429156859024,,2756.0,0.0,,0.0,0.9999999991026733,0.40559904815849734,0.191243613273674,0.33318919778014244,0.19803579705163274,0.15583670551707202
train:61:1296,train,61,B6,0,7.790831035561038,,4846.5,0.0,,0.0,0.9999999995431895,0.5196828289340265,0.3423482699749461,0.5756992148483138,0.7273495175656275,0.7006534842328319
train:61:1297,train,61,B2,0,5.129202611863342,,4949.5,0.0,,0.0,0.9999999992834079,0.5006892593398347,0.0773733057819794,0.4622448389568285,0.250591953588736,0.27421654142334223
train:61:1298,train,61,B6,0,11.189403078287608,,4357.0,0.0,,0.0,0.9999999991938631,0.3593217011921493,0.04153125628614677,0.1430500508240204,0.2908789738877612,0.2437314526517115
train:61:1299,train,61,B8,0,10.842895196464207,,3094.0,0.0,,0.0,0.9999999995414879,0.3747607530198471,0.1434298492916157,0.14413076893835927,0.14904058173975482,0.20667056658252478
train:61:1300,train,61,B8,0,7.76086958780406,,3341.0,0.0,,0.0,0.999999999811383,0.5363648336394667,0.3320862841774599,0.6127642248466191,0.3938530869633472,0.5079853449582649
train:61:1301,train,61,B2,0,5.761662104814986,,2284.0,0.0,,0.0,0.0,0.8262808949810654,0.34525497847652714,0.9778385509306066,0.8909837182667738,0.6330539373262961
train:61:1302,train,61,B4,0,6.624938151712998,,2996.0,0.0,,0.0,0.9999999993237182,0.4088247961687566,0.18475790596035635,0.3156210783631398,0.2848654591887722,0.16157201771137022
train:61:1303,train,61,B4,0,11.017870566369561,,2984.5,0.0,,0.0,0.9999999994795284,0.36741034066823375,0.02888920307482665,0.14076274204376985,0.19732737114708773,0.1205301884967333
train:61:1304,train,61,B8,0,5.100721144929208,,3548.5,0.0,,0.0,0.9999999992857288,0.5622840431084439,0.1651312915218631,0.6428860823513762,0.5267728015670039,0.29970968535792764
train:61:1305,train,61,B8,0,8.704236691985873,,3495.0,0.0,,0.0,0.9999999997833536,0.4368516794910007,0.4059738249360703,0.2911273792646378,0.2122226632966832,0.26590604068316953
train:61:1306,train,61,B4,0,9.57156035666064,,3023.5,0.0,,0.0,0.9999999991321732,0.33660404661669213,0.12439779783099573,0.26658094976846,0.16570894848700415,0.18250556775433735
train:61:1307,train,61,B6,0,7.17370454365337,,1706.5,0.0,,0.0,0.0,0.2829114511212351,0.020696927333083558,0.15021415411983238,0.0503832393312007,0.0760679005797228
train:61:1308,train,61,B2,0,4.6242878591942596,,5651.0,0.0,,0.0,0.9999999991187701,0.612005300565191,0.31193611843867947,0.6937647885100472,0.5415581656394663,0.48415945353121
train:61:1309,train,61,B4,0,5.462209618529161,,3418.0,0.0,,0.0,0.9999999993422043,0.4508230438183511,0.24589780207261278,0.358136164191865,0.3781401017514634,0.3974613773387671
train:61:1310,train,61,B4,0,10.970698251646608,,3401.0,0.0,,0.0,0.9999999988419511,0.3667907341873337,0.036021131770515295,0.1761309772544859,0.22003417284521656,0.16141867523816458
train:61:1311,train,61,B4,0,9.623124670789839,,3024.0,0.0,,0.0,0.999999999236497,0.41078516906434404,0.08777249659349946,0.21283787019817013,0.25617343187949965,0.14440227637440237
train:61:1312,train,61,B6,0,8.842507235796505,,2670.0,0.0,,0.0,0.9999999993446637,0.343294156268352,0.11851605409055938,0.21482295938292326,0.26149547341103535,0.27711911424928237
train:61:1313,train,61,B6,0,5.616070879658158,,1828.0,0.0,,0.0,0.9999999995964988,0.4155626115249762,0.18723878945514827,0.5263421683840984,0.13208932124216366,0.3855814209289106
train:61:1314,train,61,B2,0,11.35136469570402,,3120.5,0.0,,0.0,0.9999999985348133,0.2783260575487552,0.04310834530520612,0.0846493205734551,0.07389672674930296,0.10379195806649356
train:61:1315,train,61,B4,0,9.095420063384866,,4610.0,0.0,,0.0,0.999999999137345,0.5546931762071488,0.49258379769053384,0.6648137138731784,0.6009434960017146,0.5788502997427325
train:61:1316,train,61,B8,0,6.311486871532003,,3331.0,0.0,,0.0,0.9999999991880305,0.5394080553713837,0.2683522214117942,0.5063574632230767,0.41673321104682826,0.4851997952562774
train:61:1317,train,61,B4,0,7.505140695492415,,1630.5,0.0,,0.0,0.9999999998454541,0.4162439667030045,0.06827543294549998,0.6636426077627205,0.23865020095781023,0.28844063553829535
train:61:1318,train,61,B2,0,6.413306735349202,,2025.5,0.0,,0.0,0.0,0.39643088074472504,0.14590664947254925,0.061931873613560166,0.08181474120860206,0.11907943915148037
train:61:1319,train,61,B2,0,4.038647757143293,,2601.0,0.0,,0.0,0.9999999990996755,0.3539682089177131,0.030298403072151456,0.17504274693280258,0.047922422932803355,0.09809924687709314
train:61:1320,train,61,B8,0,8.367486509547406,,4242.5,0.0,,0.0,0.9999999998060095,0.5578255704073076,0.47800913118541966,0.7410577970916085,0.7266760700820925,0.6029932260095453
train:61:1321,train,61,B4,0,10.008026857496883,,3235.0,0.0,,0.0,0.9999999991807392,0.47151111455041406,0.25006112978143846,0.466708159389946,0.6261151092893129,0.47840435826605965
train:61:1322,train,61,B8,0,8.372665731246265,,3341.0,0.0,,0.0,0.9999999996199542,0.4859074781965962,0.12367199774755067,0.2841481876831231,0.3248372481222072,0.32988195526556635
train:61:1323,train,61,B8,0,10.320086958725582,,2905.5,0.0,,0.0,0.9999999998697499,0.38607091297116874,0.13859539741761412,0.23492303135283907,0.1441774738776742,0.19238241689017127
train:61:1324,train,61,B4,0,10.62589321802963,,2172.5,0.0,,0.0,0.9999999994238501,0.25368222136428525,0.018823999922667072,0.0767193946084162,0.07195926192367537,0.12387883050661333
train:61:1325,train,61,B2,0,5.9633232654029875,,5298.5,0.0,,0.0,0.0,0.6087402978249371,0.42935861249802065,0.6439530564256614,0.7831841060705074,0.7423540849466003
train:61:1326,train,61,B2,0,10.412187422363075,,3597.0,0.0,,0.0,0.0,0.36455890026406745,0.057746480498789526,0.15363111938911442,0.22550513708587772,0.12448589905308788
train:61:1327,train,61,B2,0,11.434749116023408,,4654.0,0.0,,0.0,0.0,0.5449217133737008,0.2167676247761683,0.6298535352555109,0.365354132717218,0.473390765074962
train:61:1328,train,61,B6,0,5.346255667685409,,2046.0,0.0,,0.0,0.999999999237254,0.3038662411961255,0.04485636280411841,0.2332611485336863,0.08589978912823681,0.11430228814998356
train:61:1329,train,61,B8,0,10.341739341395092,,4914.5,0.0,,0.0,0.9999999992969019,0.4408163912351903,0.18132260331539354,0.37110395702790633,0.29430058173593,0.46564394030420714
train:61:1330,train,61,B8,0,6.288076171534895,,3681.0,0.0,,0.0,0.9999999990503539,0.428400945054913,0.20117557298128977,0.3277746704304514,0.35348392245104193,0.33187052687869745
train:61:1331,train,61,B8,0,8.550490992225878,,3066.0,0.0,,0.0,0.9999999991497316,0.401102607265574,0.13661398794221902,0.2585960350992329,0.22373389816178255,0.22111446624076608
train:61:1332,train,61,B4,0,4.394357478251746,,3358.0,0.0,,0.0,0.0,0.5311853566165853,0.03493589127199032,0.4707894036570142,0.5081855886318698,0.18625002923577574
train:61:1333,train,61,B4,0,4.495459161310847,,2506.5,0.0,,0.0,0.9999999998679754,0.4885164381360495,0.31393368321566945,0.6950587512346404,0.6657891589337626,0.6003293559779704
train:61:1334,train,61,B2,0,10.459621348796794,,5144.5,0.0,,0.0,0.0,0.46183139299721737,0.17587790938012263,0.3878693327708058,0.31741304201776754,0.3746441276872279
train:61:1335,train,61,B2,0,6.771470781971519,,5405.0,0.0,,0.0,0.999999999099784,0.6124215470988932,0.6144387022947486,0.5357834586019237,0.6246237245204048,0.761521396909866
train:61:1336,train,61,B8,0,9.934544260269476,,4078.0,0.0,,0.0,0.0,0.47101643907292234,0.139421643488077,0.24557905026675744,0.2184302808009357,0.17800258361924481
train:61:1337,train,61,B6,0,8.774574327573267,,3748.5,0.0,,0.0,0.9999999992146946,0.4200014003674574,0.372202123331071,0.3829936971255984,0.5889682187318482,0.5610671249852229
train:61:1338,train,61,B4,0,8.79883467936414,,2409.5,0.0,,0.0,0.0,0.4511143874826219,0.23101354274519662,0.45090930831976567,0.6105709328712305,0.5041773233462905
train:61:1339,train,61,B2,0,6.193973328149566,,3728.5,0.0,,0.0,0.0,0.45838723630963935,0.13131264921188926,0.2761765198697595,0.28071266539564277,0.11080085098016192
train:61:1340,train,61,B4,0,5.473893841654753,,3871.0,0.0,,0.0,0.9999999981439618,0.491489618238582,0.2384321388237732,0.4074467426969817,0.5672141543404361,0.46651514985401576
train:61:1341,train,61,B4,0,5.4885419676083105,,4177.0,0.0,,0.0,0.9999999991202176,0.5097097195956718,0.41583817677712775,0.46604094056907813,0.552103874157384,0.6310943975465013
train:61:1342,train,61,B8,0,8.272131418304697,,2565.5,0.0,,0.0,0.9999999995822549,0.3833874536400249,0.06897458203177162,0.16034039792557378,0.3942339942255529,0.13123218812303378
train:61:1343,train,61,B2,0,8.586813725023317,,3027.0,0.0,,0.0,0.9999999991778107,0.42354819671622773,0.19404511045579564,0.1920809822379532,0.1710846087381304,0.17407237494105135
train:61:1344,train,61,B2,0,6.536981653763574,,3079.5,0.0,,0.0,0.0,0.4140377274692697,0.07368667397378899,0.2496304977488154,0.21608197666330237,0.07226873259772638
train:61:1345,train,61,B8,0,8.487378672269099,,5368.5,0.0,,0.0,0.9999999997897872,0.5669722404760943,0.5149939041834692,0.5722483837328108,0.3184679495905701,0.4325174917049361
train:61:1346,train,61,B8,0,10.000480196142778,,2915.5,0.0,,0.0,0.9999999994276098,0.43183673557120006,0.01967688695682195,0.1409617318427415,0.14922484392689644,0.07761030741479069
train:61:1347,train,61,B8,0,4.967774944348156,,2219.0,0.0,,0.0,0.9999999991781628,0.33886014994519115,0.041225667022098324,0.23050778112325912,0.12917591503428186,0.0930089611941996
train:61:1348,train,61,B8,0,7.623133959055275,,3089.0,0.0,,0.0,0.9999999993606207,0.5137915201155971,0.5084290222319456,0.6241697985619382,0.6428249959337985,0.5349709192112534
train:61:1349,train,61,B8,0,8.595451405690504,,1594.0,0.0,,0.0,0.9999999993914,0.37896869527575694,0.07001302487626775,0.1287900606724517,0.18364820448804883,0.16803462634547936
train:61:1350,train,61,B4,0,8.299901916293004,,3296.0,0.0,,0.0,0.9999999995137272,0.4207517391661231,0.20763013013384918,0.2857858557686309,0.5024134511771049,0.3829855058448154
train:61:1351,train,61,B4,0,5.196183391649176,,3158.0,0.0,,0.0,0.999999999394221,0.48512311318617707,0.17425369551004,0.573548310867081,0.6746345543317921,0.5025289457614995
train:61:1352,train,61,B8,0,9.816638300258415,,5331.0,0.0,,0.0,0.9999999993436585,0.47697248848346613,0.4739635223174724,0.49564930782628425,0.5382420389155652,0.3727886742550096
train:61:1353,train,61,B4,0,9.962887119507249,,2917.0,0.0,,0.0,0.9999999994205027,0.3914105598578826,0.12007046140339873,0.35447424435034347,0.41975014414142625,0.3996104791279441
train:61:1354,train,61,B8,0,10.996865136543665,,3479.5,0.0,,0.0,0.9999999994812993,0.3747188700147579,0.04941398273760793,0.13678698864441685,0.16110760295119447,0.14187366401716517
train:61:1355,train,61,B8,0,5.6603061472152465,,5429.0,0.0,,0.0,0.9999999991304236,0.6613180634918883,0.23679196966260047,0.7456780307363168,0.5697511877134899,0.6583634457073352
train:61:1356,train,61,B6,0,9.606812520824402,,4545.0,0.0,,0.0,0.0,0.512350485625569,0.27854865953102764,0.5057304869313558,0.4153218244798533,0.3924282992949038
train:61:1357,train,61,B6,0,9.123958611779127,,1526.5,0.0,,0.0,0.9999999994728174,0.21278069598055852,0.09136241843342505,0.13550531503049512,0.04205309578431846,0.12468163678067128
train:61:1358,train,61,B6,0,10.505457991105867,,1674.0,0.0,,0.0,0.0,0.32055263705093956,0.01514270242279954,0.09863403479028754,0.033345927432524215,0.08169692876678171
train:61:1359,train,61,B6,0,6.479945882605323,,2861.5,0.0,,0.0,0.9999999990295347,0.45038550520630083,0.1420682146549652,0.3226951414099592,0.3083869749519927,0.24304041002111185
train:61:1360,train,61,B6,0,7.883530163237934,,2220.0,0.0,,0.0,0.9999999997191881,0.3418824798370284,0.1173536591083509,0.25506052791010275,0.33198160386427844,0.34735797000393853
train:61:1361,train,61,B4,0,9.737767362075983,,2614.5,0.0,,0.0,0.999999999556777,0.31935047616804135,0.04028728639396194,0.12574542167382405,0.10291896041613566,0.08343215812026482
train:61:1362,train,61,B4,0,6.870600458094169,,4410.5,0.0,,0.0,0.9999999995869483,0.6209023266330467,0.6679386455223363,0.7910867848140153,0.5424798697249994,0.6586529647306991
train:61:1363,train,61,B6,0,7.767424621731143,,4484.0,0.0,,0.0,0.9999999996183656,0.5260043429051285,0.3574067390283369,0.6267006269542849,0.7013274735263696,0.6132393780290045
train:61:1364,train,61,B2,0,6.6033563477384725,,3344.0,0.0,,0.0,0.9999999991550598,0.5016740687008365,0.11572087796196937,0.35731297980846377,0.2564727102508955,0.17393871633406902
train:61:1365,train,61,B2,0,4.738883580463256,,2914.5,0.0,,0.0,0.9999999990616358,0.4321560682930306,0.03572787796877124,0.336793670321997,0.3247947437060744,0.12584082995670756
train:61:1366,train,61,B8,0,5.251288247960961,,4929.0,0.0,,0.0,0.9999999995909411,0.6354509038239858,0.3568831473497236,0.8854016659154504,0.9330053687739431,0.7689821096299966
train:61:1367,train,61,B2,0,6.834301434571328,,2950.5,0.0,,0.0,0.0,0.40475473069716456,0.12843254255020026,0.24228340607036555,0.1817432981615086,0.1338695841944529
train:61:1368,train,61,B4,0,4.705558989261925,,2561.0,0.0,,0.0,0.9999999994232469,0.4890224964626988,0.45938848371145674,0.6066150399153878,0.3339392848800228,0.4026781318495734
train:61:1369,train,61,B4,0,4.261716189579491,,4409.5,0.0,,0.0,0.9999999993392178,0.5537507902911833,0.494689094061783,0.5911790893553583,0.7668235998683162,0.802724238019365
train:61:1370,train,61,B2,0,6.256579877522534,,3573.0,0.0,,0.0,0.0,0.40612429470083833,0.13056759063551518,0.4171521654539493,0.41494581008185843,0.4175764366389689
train:61:1371,train,61,B8,0,5.102437301597625,,3766.5,0.0,,0.0,0.9999999991808505,0.4164967550596563,0.16253942088273932,0.22874580626329694,0.1740651282357236,0.25592251357435314
train:61:1372,train,61,B6,0,10.316577463344233,,2138.5,0.0,,0.0,0.9999999995986905,0.27731428190301244,0.024443831540385215,0.07574743392051962,0.11776609462184208,0.13462120020567878
train:61:1373,train,61,B8,0,4.420537675730984,,2939.0,0.0,,0.0,0.9999999992585281,0.42461432239302,0.05935455046777256,0.28718982985888203,0.22591003568387472,0.19276645612017043
train:61:1374,train,61,B4,0,4.584416647259311,,2963.0,0.0,,0.0,0.9999999994312009,0.5234805696845678,0.46589451396107745,0.6296730462385692,0.4244752860094222,0.5122552599202526
train:61:1375,train,61,B4,0,8.799305131546244,,2775.0,0.0,,0.0,0.9999999991844278,0.35754312215911344,0.09882511354373975,0.2017697226426544,0.2525206410661691,0.1283163066831164
train:61:1376,train,61,B6,0,4.741015700176542,,2747.5,0.0,,0.0,0.9999999991121266,0.293450865936352,0.0446826367814201,0.16374580932911853,0.13511055673609998,0.1156565088192414
train:61:1377,train,61,B4,0,4.554794170987324,,2661.5,0.0,,0.0,0.9999999987607949,0.41395578149342793,0.10153486783504996,0.393683589548068,0.1984673016803896,0.29224368998409106
train:61:1378,train,61,B8,0,6.2666348440976245,,6734.0,0.0,,0.0,0.9999999994034492,0.6620991079794432,0.8771397461495947,0.7605292441546246,0.8899937388935654,0.8169387845523234
train:61:1379,train,61,B2,0,7.666071831640583,,2950.5,0.0,,0.0,0.0,0.4053114595575189,0.1713707053952152,0.23477806576490803,0.21593449011134977,0.14690879350142214
train:61:1380,train,61,B6,0,11.080483764631406,,2361.5,0.0,,0.0,0.0,0.28494633365632843,0.00915510555614664,0.07892419098925045,0.07476632960310789,0.07236657642990885
train:61:1381,train,61,B8,0,6.74048469213229,,2039.5,0.0,,0.0,0.9999999990613593,0.2372164508112636,0.039781860643639595,0.20753378685568488,0.019847239239696394,0.14131405934051444
train:61:1382,train,61,B6,0,9.458086707197207,,1544.0,0.0,,0.0,0.0,0.23581878049033164,0.012806467122883542,0.09966833687030723,0.06714326456734104,0.0662352346215008
train:61:1383,train,61,B4,0,6.279680794833275,,3303.0,0.0,,0.0,0.9999999990459708,0.42337220006462417,0.1166599322378433,0.24780504683120125,0.2522541174127582,0.3326544069456515
train:61:1384,train,61,B4,0,10.256106847459009,,2248.0,0.0,,0.0,0.9999999990485631,0.28847126259546113,0.04879635366018279,0.1090507914775919,0.14648442510396822,0.13421071609167878
train:61:1385,train,61,B2,0,5.540125954865468,,3371.5,0.0,,0.0,0.9999999990806707,0.38524554165741715,0.07495412799527301,0.2541280698418552,0.16765672055977293,0.19129407908491117
train:61:1386,train,61,B4,0,6.660403034685965,,2920.0,0.0,,0.0,0.9999999991040196,0.3834371346533337,0.11324385498971225,0.24535448057240783,0.22343368277433318,0.3270713881476945
train:61:1387,train,61,B2,0,9.961603169183046,,3292.0,0.0,,0.0,0.0,0.2405826353253714,0.01551708667320481,0.03631694962756212,0.037771554290331764,0.10237117446713109
train:61:1388,train,61,B2,0,10.652907486757247,,2741.5,0.0,,0.0,0.0,0.3318538256705712,0.00938665129395413,0.09208178582348862,0.051054968998684884,0.0769979318648117
train:61:1389,train,61,B2,0,5.944995877181612,,3376.5,0.0,,0.0,0.9999999991731693,0.25651570697246184,0.05478630601188811,0.11770170752852023,0.04590961638708634,0.08438879832190674
train:61:1390,train,61,B2,0,10.683028255317073,,2930.5,0.0,,0.0,0.0,0.30697322847187963,0.036685816308865624,0.09490864949752899,0.16107024659329322,0.11384921808565107
train:61:1391,train,61,B6,0,4.911457927026426,,2954.5,0.0,,0.0,0.9999999991516831,0.3496664096426813,0.052007993818342056,0.19859891827579237,0.15575982227456792,0.22418837026222627
train:61:1392,train,61,B8,0,9.962534173271155,,1542.5,0.0,,0.0,0.0,0.2140511260840942,0.025782774177060184,0.01312929781168771,0.004597410678761055,0.05162807877857535
train:61:1393,train,61,B8,0,6.564186368473084,,3867.5,0.0,,0.0,0.9999999991772631,0.4743568413120017,0.375324899935575,0.42590057091529904,0.49703086025981696,0.5051723897685038
train:61:1394,train,61,B6,0,9.869755378325426,,3205.0,0.0,,0.0,0.999999999570818,0.4921515152462303,0.02170560294101236,0.253059792263344,0.1810064259387091,0.14063093444852415
train:61:1395,train,61,B2,0,8.949107111222286,,2662.0,0.0,,0.0,0.0,0.3059998740824787,0.044559445427821164,0.1168497039410228,0.12280628815360699,0.08493539023459443
train:61:1396,train,61,B8,0,5.063543616335703,,3145.5,0.0,,0.0,0.9999999990645558,0.3379088370974635,0.16205653719775562,0.3030100618272456,0.09142156638091586,0.3039065466801441
train:61:1397,train,61,B4,0,9.934478098687752,,3353.0,0.0,,0.0,0.999999999361674,0.3612488835936442,0.09580991259817516,0.25357474118533446,0.2965826188655033,0.24264454909249503
train:61:1398,train,61,B8,0,9.384899396426952,,2939.0,0.0,,0.0,0.0,0.31550213581717745,0.07521661911705858,0.13876764334091132,0.1696157426828586,0.12576477538143474
train:61:1399,train,61,B2,0,10.398452592521888,,5144.5,0.0,,0.0,0.9999999992115567,0.45315890442907386,0.22666527872324438,0.4158340970061876,0.37523775909007806,0.5294624175781469
train:61:1400,train,61,B2,0,4.354453698623098,,2388.5,0.0,,0.0,0.9999999991576171,0.36146308968169016,0.08081789298583772,0.33488744281630034,0.13115108250853236,0.22442448098443754
train:61:1401,train,61,B4,0,4.962947033926108,,2680.5,0.0,,0.0,0.0,0.7082358128676585,0.5459902761351665,0.884327667640198,0.8935612517790211,0.6151689732548606
train:61:1402,train,61,B6,0,10.332230200563275,,3060.5,0.0,,0.0,0.0,0.4414666798323897,0.040738396140184645,0.2388117259031748,0.17261526880152747,0.1203593377657561
train:61:1403,train,61,B8,0,9.871114409731895,,4113.5,0.0,,0.0,0.9999999988665476,0.4378154794494504,0.3762492300129973,0.4234924580814176,0.2489598120094383,0.20597855409993854
train:61:1404,train,61,B6,0,10.197881606392698,,1674.0,0.0,,0.0,0.0,0.24096450239065045,0.044924232570215474,0.16093641416763876,0.09878316491639144,0.09677218553813635
train:61:1405,train,61,B2,0,9.681384499072887,,3118.5,0.0,,0.0,0.0,0.37683003253481134,0.02418838591767246,0.15145600291729405,0.10774350092090956,0.1224336020326189
train:61:1406,train,61,B4,0,10.371728633907725,,1887.0,0.0,,0.0,0.9999999991102057,0.2476754577457943,0.0415637543443646,0.0728773306117772,0.13873607778591288,0.11077052034933331
train:61:1407,train,61,B8,0,7.362340344690001,,2423.5,0.0,,0.0,0.0,0.4206524286167865,0.10891975846519261,0.1437086653799809,0.1187125724501093,0.18164116019681084
train:61:1408,train,61,B6,0,6.044990042424806,,2761.0,0.0,,0.0,0.9999999996164242,0.39592659236348016,0.3882329956183236,0.48310606310600845,0.38833397624324384,0.38170724517313553
train:61:1409,train,61,B8,0,9.710483798828925,,4929.0,0.0,,0.0,0.9999999993614772,0.4772834493821534,0.45646617178032967,0.5175763476728603,0.43735039005354615,0.38927646649060305
train:61:1410,train,61,B8,0,7.302769988930033,,3548.5,0.0,,0.0,0.9999999994501122,0.5387065193625712,0.1892664881941323,0.533775998952211,0.617456731061861,0.44408193161927173
train:61:1411,train,61,B6,0,10.828646843683455,,2876.5,0.0,,0.0,0.9999999990864292,0.258636640393213,0.01506405726650363,0.07020475119564415,0.08601209394869265,0.1021021424652371
train:61:1412,train,61,B6,0,10.91156451819052,,2555.0,0.0,,0.0,0.0,0.3115556622753489,0.009965024439156265,0.07707535111693334,0.08325025575924662,0.07921063941428472
train:61:1413,train,61,B2,0,7.092439943568117,,4071.0,0.0,,0.0,0.0,0.43823337051314687,0.12203939040106375,0.23918887700370622,0.2578835435995171,0.27832094903699756
train:61:1414,train,61,B6,0,5.199552657035046,,3672.5,0.0,,0.0,0.9999999990583097,0.4475322420183655,0.14188989407272773,0.4819131689266675,0.7490944767855233,0.4941701182086141
train:61:1415,train,61,B6,0,9.61045786743664,,2849.5,0.0,,0.0,0.0,0.4234299182216421,0.032106774673675106,0.1375083939575049,0.14512388291126407,0.08314086715318617
train:61:1416,train,61,B4,0,10.558471190687762,,2888.5,0.0,,0.0,0.9999999995020309,0.3359852669057403,0.06620922535913211,0.24307720360872362,0.23091356192610682,0.10735115556863283
train:61:1417,train,61,B2,0,6.192403799555661,,3546.5,0.0,,0.0,0.0,0.4455748724057776,0.12098803462024527,0.20185312946489825,0.28814984004002714,0.16391761058839496
train:61:1418,train,61,B8,0,4.672148565700541,,2321.0,0.0,,0.0,0.999999999302973,0.32976899738611226,0.10256126632032465,0.17400538269932636,0.2385181714816677,0.2059902685306748
train:61:1419,train,61,B8,0,5.774487064835777,,4161.5,0.0,,0.0,0.9999999991885403,0.5794093944796876,0.3506591089604458,0.5562585370219625,0.5150793844081446,0.437202315765905
train:61:1420,train,61,B4,0,11.007847310821234,,2996.0,0.0,,0.0,0.9999999994578536,0.3436745928397693,0.02159534094542084,0.1098292270987679,0.1358217843465116,0.14388574135051183
train:61:1421,train,61,B4,0,7.290048500976827,,3210.5,0.0,,0.0,0.9999999993765482,0.45135142251265775,0.18152232871519003,0.35025106725410876,0.36319563316601655,0.4015008419614988
train:61:1422,train,61,B4,0,10.326628451245014,,2057.0,0.0,,0.0,0.999999999107211,0.26937067582987667,0.025534919552618787,0.08574860157959412,0.2046517130667466,0.18085849453453057
train:61:1423,train,61,B2,0,8.270304766888383,,3597.0,0.0,,0.0,0.0,0.40985937672360045,0.1317705530680719,0.2849283816272941,0.2528920042323869,0.10440736596070666
train:61:1424,train,61,B6,0,7.9824833122764876,,2555.0,0.0,,0.0,0.0,0.3686566970396125,0.04873334052260961,0.35338880251069454,0.2321757610188295,0.10832870991321573
train:61:1425,train,61,B2,0,10.885150103452265,,3079.5,0.0,,0.0,0.0,0.31899111509285927,0.029546829920597917,0.10837242893667562,0.10370726334933657,0.12059861879144557
train:61:1426,train,61,B8,0,4.943342325290505,,3345.0,0.0,,0.0,0.9999999991256862,0.46017178214643945,0.07868157917688758,0.4440824466617563,0.40594595880545625,0.2204840574166613
train:61:1427,train,61,B6,0,7.0842274507813725,,4846.5,0.0,,0.0,0.9999999996664674,0.5783729157801945,0.5734292087360173,0.578255276663225,0.7830415962174635,0.8172602269237564
train:61:1428,train,61,B2,0,10.835854654983816,,4658.5,0.0,,0.0,0.0,0.43165244227381006,0.22972261810462297,0.4887067191128783,0.08944953037062306,0.29794169058826125
train:61:1429,train,61,B6,0,8.272697839064675,,4298.0,0.0,,0.0,0.9999999991075716,0.4879993214812433,0.5203468791908968,0.6818748954363816,0.7436364998652806,0.5258155945682893
train:61:1430,train,61,B8,0,9.216960311434146,,4407.5,0.0,,0.0,0.9999999995702656,0.48004837162550423,0.24997485356631804,0.30488688229259314,0.12129729233128393,0.28211377028122486
train:61:1431,train,61,B4,0,6.679573695031717,,3509.5,0.0,,0.0,0.999999999104067,0.4538505868312193,0.20315651035875487,0.31722259829566957,0.36152747631555054,0.4727410668162174
train:61:1432,train,61,B8,0,8.291225148774732,,5833.0,0.0,,0.0,0.9999999992467644,0.5485578081394367,0.561681953683946,0.670579250189969,0.6296121087244596,0.628054004402368
train:61:1433,train,61,B4,0,9.134410146465829,,4604.5,0.0,,0.0,0.9999999989741939,0.4941958639646427,0.3411757339383193,0.5651533953609723,0.45158989435877184,0.40508810462272365
train:61:1434,train,61,B4,0,7.662838393989988,,2412.0,0.0,,0.0,0.9999999996018256,0.38443840493359716,0.11955111602677597,0.20755743625570908,0.27798079384382074,0.2967344354460857
train:61:1435,train,61,B4,0,8.454795575050872,,3215.5,0.0,,0.0,0.9999999990892519,0.3751483552222585,0.13502123003531524,0.2870992942115408,0.22960315736501266,0.2918697650215267
train:61:1436,train,61,B6,0,5.993999174490095,,1674.0,0.0,,0.0,0.9999999991054126,0.22247612151451904,0.018473958838366004,0.1476084812144461,0.022718338723318958,0.06209910443156091
train:61:1437,train,61,B6,0,6.593385018922286,,3812.5,0.0,,0.0,0.9999999989229006,0.5131398043480775,0.23214014458375035,0.41628637131074886,0.3801006685650542,0.2925589649587154
train:61:1438,train,61,B6,0,8.317843382649976,,3175.5,0.0,,0.0,0.0,0.4457767502385416,0.12310747643990752,0.5376683934770409,0.07073065435269572,0.08888159125351351
train:61:1439,train,61,B8,0,8.386246548438539,,5429.0,0.0,,0.0,0.999999999117928,0.4918232009293319,0.5009117582239998,0.6934314634328389,0.403480679424991,0.449657563921747
train:62:1440,train,62,B2,1,6.7830393363229495,8.28303933632295,3522.5,1761.25,1.5,0.5,0.9999999991561984,0.5156910325507771,0.6176957617768752,0.31267269729822317,0.3984625426830881,0.6347131086968539
train:62:1441,train,62,B8,1,5.514685699598598,9.514685699598598,4878.0,1219.5,4.0,0.25,0.9999999993849904,0.6705013477794466,0.9724242805110247,0.8100804406931723,0.9143883703287641,0.8871933205536185
train:62:1442,train,62,B4,1,7.796523936441115,8.796523936441115,3508.5,1754.25,1.0,0.5,0.9999999994450983,0.5463158034634219,0.8588718464089261,0.7305759690469202,0.8512714696080977,0.8101685668600386
train:62:1443,train,62,B2,1,7.338405368536282,8.338405368536282,3151.5,2363.625,1.0,0.75,0.9999999992620486,0.6548222849824157,0.8446612652416253,0.8422751499571383,0.44467242886367697,0.6308656351867747
train:62:1444,train,62,B8,1,4.1498343605363255,8.149834360536325,3027.0,756.75,4.0,0.25,0.9999999989976209,0.5534942102296777,0.8663716672093615,0.6640741830594591,0.746740900535282,0.6401590661302918
