feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B8_log_amp,17.00771942475807,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_log_amp2,-18.01907374315818,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_inv_amp,-1.5205180474153752,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_peak_sample,0.7064232802809878,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_area_over_amp,1.157597802843873,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_template_sse,0.22889953342835095,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_trigger_entry_density_z_p1,0.016763900761997116,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_entries_per_eventno_z_p1,0.016763900532888624,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,0.012720098730640802,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_downstream_allhit_fraction_z_p1,0.04632040029406062,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_trigger_entry_density_z_p1,-0.012541057655904445,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_entries_per_eventno_z_p1,-0.01254105769567347,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,-0.018483755675490935,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_downstream_allhit_fraction_z_p1,0.05233065968311896,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_trigger_entry_density_z_p1,0.014779445474952966,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_entries_per_eventno_z_p1,0.0147794454684388,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,0.012304976630299672,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_downstream_allhit_fraction_z_p1,-0.015423072033709437,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_intercept,33.77552085117191,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_log_amp,-189.09650685042047,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_log_amp2,97.58091681728125,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_inv_amp,0.22213565325031417,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_peak_sample,0.6213780734146336,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_area_over_amp,-1.0320404202279727,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_template_sse,-0.5276850920187017,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_intercept,-18.19115938530107,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_log_amp,22.97665829480431,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_log_amp2,-15.317709218950318,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_inv_amp,-0.8174395039887163,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_peak_sample,0.18025660262206744,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_area_over_amp,0.14177988428344138,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_template_sse,0.03908350293670506,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_intercept,-15.58435768301538,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_log_amp,21.41837389796643,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_log_amp2,-20.012644087785656,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_inv_amp,-1.4623535895130608,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_peak_sample,0.705793586850767,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_area_over_amp,1.1521528689611988,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_template_sse,0.22866034673330166,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_trigger_entry_density_z_p1,16.963135545744084,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_entries_per_eventno_z_p1,16.963135632206132,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,0.795711504080548,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_downstream_allhit_fraction_z_p1,-3.530185824714396,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_trigger_entry_density_z_p1,-9.130582028355654,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_entries_per_eventno_z_p1,-9.130582027883314,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,-0.4393112488868286,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_downstream_allhit_fraction_z_p1,1.8680831180238453,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_trigger_entry_density_z_p1,-7.818000847599724,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_entries_per_eventno_z_p1,-7.818000843997765,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,-0.3637712969667945,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_downstream_allhit_fraction_z_p1,1.66169659076427,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_trigger_entry_density_z_p2,13.570489380800828,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_entries_per_eventno_z_p2,13.570489397674622,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p2,-1.2688294542218128,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_downstream_allhit_fraction_z_p2,2.2515408669008377,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_trigger_entry_density_z_p2,-7.3310926625635355,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_entries_per_eventno_z_p2,-7.331092665034496,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p2,0.6106710183109094,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B6_downstream_allhit_fraction_z_p2,-1.1147360629391803,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_trigger_entry_density_z_p2,-6.26546107192596,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_entries_per_eventno_z_p2,-6.265461064639834,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p2,0.5903070254513629,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
B8_downstream_allhit_fraction_z_p2,-1.0751542950198283,s02e_global_timewalk_drift2,template_phase,2,8661,2799,61
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_intercept,-63.056931413749396,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_log_amp,121.49023727656807,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_log_amp2,-65.15720728373107,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_inv_amp,-3.6109503450957345,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_peak_sample,0.6356644317473249,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_area_over_amp,2.8274537256096295,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B4_template_sse,0.5484287525613085,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_intercept,22.806559481223072,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_log_amp,-22.030152120856535,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_log_amp2,-1.2272759224901932,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_inv_amp,-1.6099803650898,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_peak_sample,-0.6500172243719289,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_area_over_amp,-0.31989059915914875,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B6_template_sse,0.34748364506129603,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_intercept,40.25037080260975,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_log_amp,-53.42046159394676,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_log_amp2,12.761429054179457,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_inv_amp,-2.183862129495276,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_peak_sample,-0.5547224943122624,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_area_over_amp,-0.5505217624092063,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
B8_template_sse,0.42024363240501,s02e_binned_timewalk_drift0,s02b_template,0,9039,2421,62
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_intercept,-62.4056766668078,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_log_amp,119.14654213081997,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_log_amp2,-63.9820941936416,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_inv_amp,-3.6101751205934693,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_peak_sample,0.6638449664122906,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_area_over_amp,2.7866231266669046,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_template_sse,0.535715025701657,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_intercept,22.643831133356777,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_log_amp,-22.225264959230767,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_log_amp2,-1.2673491221810587,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_inv_amp,-1.6446016971989779,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_peak_sample,-0.6569819592366387,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_area_over_amp,-0.31127378994330346,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_template_sse,0.349193547051951,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_intercept,39.76184442935254,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_log_amp,-53.64017558790043,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_log_amp2,13.020918118120228,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_inv_amp,-2.163418797128494,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_peak_sample,-0.5633612586142357,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_area_over_amp,-0.5357271503873439,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_template_sse,0.4247143359607116,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_trigger_entry_density_z_p1,0.019271390119030656,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_entries_per_eventno_z_p1,0.01927139231312178,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,0.037641304662457346,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B4_downstream_allhit_fraction_z_p1,0.05089538625158857,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_trigger_entry_density_z_p1,0.00583910023581054,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_entries_per_eventno_z_p1,0.005839100210926462,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,-0.04679661463886509,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B6_downstream_allhit_fraction_z_p1,-0.015319453466942806,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_trigger_entry_density_z_p1,0.014094145146798681,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_entries_per_eventno_z_p1,0.014094145157760406,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,0.03538383790575587,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
B8_downstream_allhit_fraction_z_p1,-0.10877427508603489,s02e_binned_timewalk_drift1,s02b_template,1,9039,2421,62
intercept,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_intercept,-33.521181197659985,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_log_amp,131.6652863374594,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_log_amp2,-69.02665229728683,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_inv_amp,-3.4033930557684644,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_peak_sample,0.6198237293836125,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_area_over_amp,2.642566804612362,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_template_sse,0.4967731088780218,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_intercept,12.74678174700255,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_log_amp,-26.720041672048136,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_log_amp2,0.6419546448854923,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_inv_amp,-1.7167208296257672,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_peak_sample,-0.6450948894033481,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_area_over_amp,-0.32110862687420033,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_template_sse,0.3460820596110834,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_intercept,20.774398287047752,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_log_amp,-57.618272168770645,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_log_amp2,14.847553651740297,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_inv_amp,-2.2113067371176016,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_peak_sample,-0.5536246341607771,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_area_over_amp,-0.5231735284677699,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_template_sse,0.4298995478431226,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_trigger_entry_density_z_p1,-18.558873322501388,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_entries_per_eventno_z_p1,-18.558873340231347,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,-2.83444087197456,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_downstream_allhit_fraction_z_p1,4.34440111188284,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_trigger_entry_density_z_p1,7.061329650014664,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_entries_per_eventno_z_p1,7.0613296763312965,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,1.0192393939907098,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_downstream_allhit_fraction_z_p1,-1.7146745305064937,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_trigger_entry_density_z_p1,11.511894623092338,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_entries_per_eventno_z_p1,11.511894653812123,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,1.8475148994428938,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_downstream_allhit_fraction_z_p1,-2.6438143400974154,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_trigger_entry_density_z_p2,-14.686700931782639,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_entries_per_eventno_z_p2,-14.68670090838333,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p2,0.7969150618701981,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B4_downstream_allhit_fraction_z_p2,-6.78996023079465,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_trigger_entry_density_z_p2,5.560182769270529,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_entries_per_eventno_z_p2,5.560182760996184,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p2,-0.37812557988047324,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B6_downstream_allhit_fraction_z_p2,2.643136196947443,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_trigger_entry_density_z_p2,9.12043165748279,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_entries_per_eventno_z_p2,9.120431655785415,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p2,-0.38001574217826783,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
B8_downstream_allhit_fraction_z_p2,4.076220269685795,s02e_binned_timewalk_drift2,s02b_template,2,9039,2421,62
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_intercept,59.932037151394695,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_log_amp,-151.5143528538275,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_log_amp2,80.0495987585857,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_inv_amp,0.6804514810407244,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_peak_sample,0.5203625567382945,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_area_over_amp,-0.42378868171982115,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B4_template_sse,-0.29593156737636334,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_intercept,-11.590698988978982,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_log_amp,14.644938643342018,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_log_amp2,-10.582683571282818,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_inv_amp,-0.6324117070795552,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_peak_sample,0.2042941435770669,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_area_over_amp,0.004979141140600895,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B6_template_sse,0.016199512748650894,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_intercept,-48.34133697626828,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_log_amp,88.8161350502457,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_log_amp2,-50.54853043904675,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_inv_amp,-0.422738350037,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_peak_sample,0.7021734454023599,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_area_over_amp,1.2592966765111469,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
B8_template_sse,0.27551430799022336,s02e_global_timewalk_drift0,template_phase,0,9039,2421,62
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_intercept,62.107515732614,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_log_amp,-158.48250637401836,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_log_amp2,83.35393197753038,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_inv_amp,0.6810401588507368,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_peak_sample,0.5815587121297487,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_area_over_amp,-0.5394190496950132,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_template_sse,-0.34606391032882594,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_intercept,-12.559043836548684,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_log_amp,14.252733267313896,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_log_amp2,-10.515806210422625,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_inv_amp,-0.6784877901779003,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_peak_sample,0.189773493973751,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_area_over_amp,0.017503181993532017,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_template_sse,0.019349904190440845,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_intercept,-49.54847063180355,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_log_amp,88.31685458056423,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_log_amp2,-50.2188729159517,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_inv_amp,-0.41821571304408656,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_peak_sample,0.6983119056178702,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_area_over_amp,1.280352650495395,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_template_sse,0.2827033120874848,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_trigger_entry_density_z_p1,-0.016819169421570863,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_entries_per_eventno_z_p1,-0.016819169643536868,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,0.07058974495773028,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B4_downstream_allhit_fraction_z_p1,0.23209682052195066,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_trigger_entry_density_z_p1,0.008055849373819923,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_entries_per_eventno_z_p1,0.008055849335349578,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,-0.05756182804178027,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B6_downstream_allhit_fraction_z_p1,-0.04424892154584762,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_trigger_entry_density_z_p1,0.03061075687084121,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_entries_per_eventno_z_p1,0.030610756890521663,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,-0.012605042204520996,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
B8_downstream_allhit_fraction_z_p1,-0.09900115955667303,s02e_global_timewalk_drift1,template_phase,1,9039,2421,62
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_intercept,33.34157788695517,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_log_amp,-169.7334021697764,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_log_amp2,88.81356849168628,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_inv_amp,0.5047454379226155,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_peak_sample,0.5327923627337043,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_area_over_amp,-0.6957377149145876,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_template_sse,-0.39034722381562015,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_intercept,-6.51101618126805,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_log_amp,17.187379903046583,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_log_amp2,-11.898098539296841,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_inv_amp,-0.6400246920167524,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_peak_sample,0.20458780083305453,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_area_over_amp,0.005318381769182446,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_template_sse,0.01753572430545305,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_intercept,-26.83056047937759,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_log_amp,99.95635318329552,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_log_amp2,-55.53346284906859,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_inv_amp,-0.27361461884671257,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_peak_sample,0.7068604298104207,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_area_over_amp,1.2724909221999654,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_template_sse,0.2838686612894685,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_trigger_entry_density_z_p1,18.434764436146573,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_entries_per_eventno_z_p1,18.434764454242956,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,3.1197523839295407,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_downstream_allhit_fraction_z_p1,-4.31197965639304,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
